1 input_9_1_1 AGM6 Test Case.asc - no wind ' AGM6 ' Jan 22 2018 17:05:30
  0  0 81
time            lconv           vmach           pdynmc          VAEL1           
VAEL2           VAEL3           psiblx          thtblx          phiblx          
alppx           phipx           alphax          betax           ppx             
qqx             rrx             SBEL1           SBEL2           SBEL3           
dvbe            hbe             psivlx          thtvlx          anx             
ayx             vmass           thrust          fmasse          stmarg          
realq1          realq2          wnq             zetq            gavail          
gmax            trcond          epy             epz             thtpb           
psipb           ththb           phihb           EAHH1           EAHH2           
EAHH3           sigdpy          sigdpz          ehbe            EWBEB1          
EWBEB2          EWBEB3          EFSPB1          EFSPB2          EFSPB3          
EVBE1           EVBE2           EVBE3           ESTTC1          ESTTC2          
ESTTC3          ancomx          alcomx          all             ann             
psiobcx         thtobcx         wacl            phicomx         rrcomx          
dpx             dqx             drx             miss            MISS_P1         
MISS_P2         MISS_P3         dbt             psiplx          thtplx          
critmax         
0.859009        -108.989        -0.279524       -0.812247       0.12689         
-1.48672        0.194164        28965.5         7334.28         -4921.3         
389.011         4921.3          26.9652         -31.2941        -0.0677729      
0.185982        1110            0               250.005         0.677514        
0               0               4.77236         0.0587219       2.77132         
3               0               -0.00744238     0.000841649     -0.216925       
0.0182442       0.218121        3.05885         0               -0.000330156    
-0.00720107     -0.0929189      0.00892554      -4.61944        3.08137e-005    
-1.87177e-006   3.30414e-006    0.00303356      0.0025495       0.00902549      
0.064199        -0.189945       0.247704        -5.32052        -6.17031        
7.56161         -2.9853         0.296584        1.01481         -10.2147        
1.1238          -12.8147        2               0               0               
-3.66724e-005   0.188973        -0.422453       0               0               
0               0               6886.39         0               0               
100             21              1               
97.437          2               1.10051         84886.1         0               
0               0               30.2033         -45.3143        0.347546        
3.04215         3.73079         3.0357          0.197855        -0.276649       
2.2813          -0.928453       33340           9760.2          -99.9197        
374.071         99.9197         30.4746         -48.3526        1.09731         
-0.0713628      1110            0               250.005         0.760002        
0               0               6.52142         0.074465        1.68574         
3               0               0.0142814       -0.0077178      0               
0               0.0571785       3.09228         0               0.00699102      
0.0144327       0               0               -1.5918         2.25839e-005    
-7.67455e-006   -9.5394e-006    0.00351631      0.00592431      0.00296033      
0.0550907       -0.360058       0.395271        -4.68173        -10.2077        
13.6141         0.651372        -0.00177096     -0.00177096     0.651372        
1.1238          -12.8147        2               0               0               
-0.00146543     -1.7204         0.227187        0.262554        -0.260224       
-0.0349006      -2.77556e-017   0.215539        0               0               
100             21              1               
3.002           0               0.929893        25030           0               
0               0               0.00905943      -5.69893        -0.013024       
0.0428585       -169.905        -0.041767       -0.00743617     0.000434548     
-1.92395        0.000417011     873.948         0.0223121       -6957.32        
290.58          6957.32         0.00344939      -5.65717        -0.00329669     
0.000699619     1360            11199.5         0.00242707      0.525926        
0               0               2.69391         0.0500992       2.24443         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               -1.47287        6.44405e-006    
1.92631e-008    5.36696e-006    0.00169044      -0.00680565     0.00194756      
0.0301615       0.0388915       -0.0584191      4.89563         10.8351         
-14.1863        1.41388         0.187825        0.187825        1.41388         
17.0542         -6.24093        2               0               0               
-2.48825e-006   0.016082        -0.00430877     0               0               
0               0               34334.2         0               0               
100             22              1               
79.231          0               1.21282         56267.2         0               
0               0               27.9373         -31.8727        -0.0461839      
0.845149        -115.868        -0.368759       -0.760448       0.128294        
-1.43265        0.202005        28962.9         7331.39         -4917.14        
389.17          4917.14         27.0451         -31.5013        -0.0888801      
0.175083        1110            0               250.005         0.677348        
0               0               4.77397         0.0587308       2.77475         
3               0               -0.00747131     0.000627779     -0.211115       
0.0176687       0.211169        3.05954         0               -4.82037e-005   
-0.00805335     -0.0917649      0.00756714      -1.87263        5.60048e-006    
9.51959e-007    3.54743e-006    -0.00140037     -0.00664336     9.96943e-005    
0.572691        -0.197764       0.706582        33.9613         8.38174         
19.8975         -2.98913        0.25518         0.860342        -10.0779        
1.04389         -12.6612        2               0               0               
3.85024e-006    0.234606        -0.392841       0               0               
0               0               6886.11         0               0               
100             22              1               
97.441          2               1.10047         84881           0               
0               0               30.1303         -45.2221        0.156386        
2.9869          4.28432         2.97856         0.223037        -0.317388       
2.24497         -0.99231        33340.1         9760.28         -99.7602        
374.057         99.7602         30.454          -48.2025        1.07452         
-0.0815001      1110            0               250.005         0.758626        
0               0               6.50717         0.0744911       1.71181         
3               0               0.0142964       -0.00775717     0               
0               0.0562871       3.08655         0               0.00690785      
0.015261        0               0               1.52855         -7.4762e-006    
-4.37065e-006   -7.11482e-006   -0.000780932    -0.00399291     0.0124893       
0.580641        -0.308427       0.702959        44.7726         3.8321          
32.3192         0.652943        -0.00197583     -0.00197583     0.652943        
1.04389         -12.6612        2               0               0               
-0.00156088     -1.68786        0.245178        0.268037        -0.266016       
-0.0328557      0               0.265139        0               0               
100             22              1               
3.002           0               0.929894        25030.1         0               
0               0               -0              -5.70492        0               
0.0463701       176.145         -0.0458645      0.00309081      -0.00108323     
-1.92422        -0.000741436    873.947         -0.00977152     -6957.31        
290.581         6957.31         -0.00149343     -5.65906        -0.00362144     
-0.000294316    1360            11199.5         0.00242707      0.525954        
0               0               2.69416         0.0500991       2.24412         
2.24828         0               0               0               0               
0               0               0               0               0               
0               0               0               -2.76385        -1.73761e-005   
5.11578e-006    1.92383e-006    -0.00206425     0.00297089      -0.00147627     
-0.033844       -0.01578        -0.00817039     -1.63746        -7.68504        
-2.19544        1.41666         0.188352        0.188352        1.41666         
17.0091         -6.12934        2               0               0               
-1.83424e-006   0.0176923       0.00179624      0               0               
0               0               34334.2         0               0               
100             23              1               
79.271          0               1.21222         56106.3         0               
0               0               27.8229         -31.6911        -0.110826       
0.816625        -114.145        -0.334046       -0.745168       0.113493        
-1.4551         0.171577        28983.5         7321.93         -4931.23        
388.909         4931.23         26.9496         -31.3554        -0.0804415      
0.171003        1110            0               250.005         0.67758         
0               0               4.7672          0.0586813       2.78294         
3               0               -0.007494       0.00090651      -0.216732       
0.021613        0.217837        3.0439          0               -0.000194557    
-0.00728153     -0.093524       0.0097906       -2.28541        -1.6851e-005    
5.21183e-006    1.14519e-006    -0.00126746     0.00237285      -0.00258427     
-0.316593       0.295057        0.274552        -16.9541        1.7578          
13.1173         -2.98261        0.32252         1.11148         -10.2788        
1.1758          -12.6197        2               0               0               
-3.06982e-005   0.216064        -0.383496       0               0               
0               0               6886.65         0               0               
100             23              1               
97.494          2               1.10089         84945.9         0               
0               0               30.5572         -45.485         0.0938135       
2.99379         4.84672         2.9831          0.252832        -0.387094       
1.96759         -1.27795        33340.4         9760.43         -99.755         
374.2           99.755          30.9328         -48.4693        1.07964         
-0.090397       1110            0               250.005         0.758558        
0               0               6.5094          0.0744871       1.70771         
3               0               0.0110837       -0.0104         0               
0               0.0580063       3.08891         0               0.00985368      
0.0125041       0               0               -2.70336        -1.55915e-005   
4.16905e-006    -5.76971e-007   0.000310718     8.15763e-005    0.00570641      
-0.348733       0.459352        0.231649        -22.8062        8.2019          
17.3813         0.6477          -0.00247702     -0.00247702     0.6477          
1.1758          -12.6197        2               0               0               
-0.00205169     -1.67125        0.294464        0.235169        -0.234157       
0.0217922       0               0.283058        0               0               
100             23              1               
3.002           0               0.929893        25030           0               
0               0               0               -5.69813        -0.0159927      
0.0415726       -177.763        -0.0410931      -0.00160498     -0.000222434    
-1.92375        7.69201e-005    873.948         0.0053423       -6957.32        
290.58          6957.32         0.000808776     -5.65705        -0.00324625     
0.000153933     1360            11199.5         0.00242707      0.525915        
0               0               2.69383         0.0500993       2.24454         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               -1.32033        -3.73573e-006   
-2.8506e-006    9.79927e-007    0.000349986     -0.00158574     0.00231079      
-0.00331761     0.0519734       -0.00979123     1.47113         3.55097         
-11.5089        1.41947         0.188587        0.188587        1.41947         
17.043          -6.0074         2               0               0               
-7.38409e-007   0.0161013       -0.000917361    0               0               
0               0               34334.2         0               0               
100             24              1               
79.252          0               1.21268         56219           0               
0               0               27.8715         -31.7029        -0.0638535      
0.80472         -108.94         -0.261211       -0.761134       0.101931        
-1.47205        0.221413        28974.8         7319.47         -4921.82        
389.101         4921.82         26.9791         -31.4393        -0.0629816      
0.173552        1110            0               250.005         0.677405        
0               0               4.7706          0.0587071       2.7857          
3               0               -0.00741347     0.000882723     -0.215187       
0.0205165       0.215932        3.04595         0               0.000434226     
-0.00746795     -0.0922431      0.00972871      -2.45119        -3.7527e-006    
-2.67371e-006   4.21287e-007    0.00107601      -0.00298627     0.00176282      
0.151952        0.0490338       0.601218        8.4286          10.1897         
17.054          -2.98229        0.325509        1.10643         -10.137         
1.30049         -12.6526        2               0               0               
2.71824e-005    0.181867        -0.406876       0               0               
0               0               6886.28         0               0               
100             24              1               
97.467          2               1.10059         84899.6         0               
0               0               30.5114         -45.2738        0.14198         
3.02305         4.28824         3.01459         0.225941        -0.338692       
2.13065         -1.16075        33340.2         9760.35         -99.7786        
374.098         99.7786         30.8413         -48.29          1.09029         
-0.081346       1110            0               250.005         0.759417        
0               0               6.51602         0.0744749       1.69455         
3               0               0.0129248       -0.0095397      0               
0               0.0566544       3.10015         0               0.00896451      
0.0129521       0               0               -2.66944        2.01668e-006    
-4.49631e-006   -4.59367e-006   0.00206301      -0.0016988      0.00963838      
0.151369        0.0358465       0.650423        11.4471         10.8126         
28.1688         0.651892        -0.00222403     -0.00222403     0.651892        
1.30049         -12.6526        2               0               0               
-0.00190005     -1.69925        0.259741        0.258119        -0.258093       
-0.00368112     0               0.258486        0               0               
100             24              1               
3.002           0               0.929893        25030           0               
0               0               -0.0098428      -5.69772        -0.0168013      
0.042013        169.09          -0.0408182      0.00786787      -0.000664433    
-1.92375        -0.00139912     873.948         -0.0240288      -6957.32        
290.58          6957.32         -0.00369625     -5.65691        -0.00322118     
-0.00073873     1360            11199.5         0.00242707      0.525919        
0               0               2.69386         0.0500993       2.2445          
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               7.26954         -9.07668e-006   
7.89312e-007    1.0752e-006     0.00313937      0.00716924      0.00269354      
0.0639141       0.0454535       0.106656        -5.8754         4.33412         
4.88794         1.41611         0.187318        0.187318        1.41611         
16.9829         -6.14883        2               0               0               
1.46526e-006    0.0157464       0.00455317      0               0               
0               0               34334.2         0               0               
100             25              1               
79.279          0               1.21264         56212.7         0               
0               0               27.698          -31.8419        -0.119363       
0.797906        -114.605        -0.332228       -0.725439       0.0971891       
-1.4978         0.147839        28995.8         7283.59         -4922.26        
389.089         4922.26         26.8464         -31.5082        -0.0795517      
0.166775        1110            0               250.005         0.677418        
0               0               4.77012         0.0587042       2.78754         
3               0               -0.00741478     0.00110804      -0.213153       
0.028366        0.214672        3.01219         0               -0.000194052    
-0.00778766     -0.0906647      0.0137733       8.45543         -9.88563e-006   
1.04875e-006    8.67887e-007    0.00178903      0.00662689      0.00266352      
-0.0310402      1.09074         0.576806        -2.33           52.6846         
30.3468         -2.96344        0.466954        1.56676         -9.94315        
1.28047         -12.7476        2               0               0               
-5.47353e-005   0.221699        -0.374114       0               0               
0               0               6886.34         0               0               
100             25              1               
97.495          2               1.10036         84864.3         0               
0               0               31.2432         -45.2366        0.143316        
3.02221         6.56691         3.00241         0.345471        -0.503424       
2.0416          -1.66063        33340.3         9760.41         -99.8572        
374.022         99.8572         31.7527         -48.2402        1.08888         
-0.126351       1110            0               250.005         0.759474        
0               0               6.51498         0.0744763       1.69541         
3               0               0.0122091       -0.0143157      0               
0               0.0576195       3.09547         0               0.0136866       
0.0136114       0               0               11.9601         -2.13423e-005   
-1.27755e-006   -3.24746e-007   0.00131899      0.00879023      0.00545537      
-0.169605       1.31076         0.66045         -3.74355        73.9428         
41.5869         0.651443        -0.00324656     -0.00324656     0.651443        
1.28047         -12.7476        2               0               0               
-0.00269253     -1.66704        0.378022        0.291932        -0.287925       
0.0482064       0               0.258028        0               0               
100             25              1               
3.002           0               0.929892        25029.9         0               
0               0               -0              -5.69453        0               
0.0389874       176.61          -0.038442       0.00227741      -0.000116249    
-1.92336        -0.000732845    873.948         -0.00761918     -6957.33        
290.58          6957.33         -0.0011521      -5.65609        -0.00303708     
-0.000218154    1360            11199.5         0.00242707      0.525895        
0               0               2.69365         0.0500995       2.24477         
2.24826         0               0               0               0               
0               0               0               0               0               
0               0               0               2.94037         -1.01807e-006   
1.08936e-006    1.38104e-006    0.00104493      0.00223593      0.004401        
-0.00190865     0.0191215       0.0102057       -2.84556        4.6066          
4.00219         1.41868         0.184859        0.184859        1.41868         
16.9939         -6.15879        2               0               0               
-1.4439e-007    0.0152092       0.00131571      0               0               
0               0               34334.2         0               0               
100             26              1               
79.174          0               1.21262         56334.3         0               
0               0               27.8334         -31.6028        -0.0573321      
0.858961        -107.624        -0.260081       -0.81863        0.143349        
-1.41102        0.217044        28961.4         7310.96         -4905.75        
389.163         4905.75         26.8746         -31.3399        -0.0627979      
0.187972        1110            0               250.005         0.677423        
0               0               4.77777         0.0587704       2.77078         
3               0               -0.00743897     0.000857479     -0.213056       
0.0217958       0.2141          3.04366         0               -0.00074027     
-0.00773614     -0.091435       0.0103128       3.69765         -1.6917e-006    
8.33469e-007    2.2869e-006     -0.00171628     0.00108676      0.00469741      
0.150212        0.229623        0.208421        7.94401         13.8707         
10.3202         -2.97971        0.348281        1.17349         -10.0398        
1.14699         -12.696         2               0               0               
8.28162e-006    0.184437        -0.423963       0               0               
0               0               6886.09         0               0               
100             26              1               
97.395          2               1.09963         84752.8         0               
0               0               30.4722         -45.098         0.182009        
2.98182         5.40955         2.96856         0.280982        -0.392503       
1.89966         -1.26255        33339.9         9760.24         -99.7867        
373.775         99.7867         30.8802         -48.068         1.07128         
-0.101897       1110            0               250.005         0.758373        
0               0               6.50074         0.0745082       1.71626         
3               0               0.0106055       -0.00974889     0               
0               0.056307        3.07494         0               0.00891659      
0.0108718       0               0               4.69136         -1.63781e-006   
1.09547e-006    3.85551e-006    -0.00303368     0.00259919      0.00211848      
0.0456056       0.270162        0.238431        9.71484         18.4245         
14.5251         0.654544        -0.00248155     -0.00248155     0.654544        
1.14699         -12.696         2               0               0               
-0.00199567     -1.66312        0.312686        0.225649        -0.225085       
0.0159437       0               0.249794        0               0               
100             26              1               
3.002           0               0.929894        25030.1         0               
0               0               -0              -5.70567        -0.0305374      
0.0467269       177.276         -0.0462761      0.00220178      -0.00123546     
-1.92412        -0.00179942     873.947         -0.00657084     -6957.31        
290.581         6957.31         -0.00101683     -5.6594         -0.00365353     
-0.000210187    1360            11199.5         0.00242707      0.525957        
0               0               2.69418         0.050099        2.24409         
2.24828         0               0               0               0               
0               0               0               0               0               
0               0               0               -0.121172       -1.98432e-005   
6.20495e-006    -1.27956e-005   4.78612e-005    0.00211867      -0.0018543      
-0.0385399      0.00049788      -0.0207176      -5.8673         -5.87342        
21.3001         1.41821         0.188529        0.188529        1.41821         
17.1455         -6.06147        2               0               0               
-2.73853e-006   0.0178743       0.00126962      0               0               
0               0               34334.2         0               0               
100             27              1               
79.219          0               1.21254         56281.9         0               
0               0               27.7156         -31.7005        -0.170735       
0.770901        -109.648        -0.259221       -0.726001       0.149242        
-1.35698        0.237372        28976.5         7296.2          -4911.72        
389.107         4911.72         26.8638         -31.4406        -0.0619655      
0.166872        1110            0               250.005         0.67746         
0               0               4.77217         0.0587314       2.79447         
3               0               -0.00740365     0.000995286     -0.213056       
0.0253871       0.214393        3.02342         0               0.00026051      
-0.00743759     -0.0904468      0.0124927       2.77826         -2.01509e-005   
4.80468e-006    -9.65772e-006   0.00272719      0.00337792      -0.002024       
0.0178957       0.743365        -0.0572331      -7.77987        22.317          
18.6382         -2.96965        0.425623        1.42206         -9.92198        
1.30184         -12.5368        2               0               0               
0.000142737     0.187269        -0.372742       0               0               
0               0               6886.3          0               0               
100             27              1               
97.438          2               1.09981         84778.3         0               
0               0               30.8738         -45.1117        0.0904806       
3.00462         6.15102         2.98734         0.321796        -0.475251       
1.92551         -1.55449        33339.9         9760.26         -99.9939        
373.835         99.9939         31.3506         -48.0999        1.08147         
-0.116008       1110            0               250.005         0.75891         
0               0               6.50628         0.0744936       1.70503         
3               0               0.0111267       -0.0131987      0               
0               0.0567318       3.08867         0               0.0125796       
0.0116052       0               0               3.29767         -2.15965e-005   
1.3548e-005     8.83396e-006    0.0042136       0.00338506      -0.00513784     
0.0642588       1.04893         -0.0946146      -7.15174        37.5745         
17.0807         0.653147        -0.00304441     -0.00304441     0.653147        
1.30184         -12.5368        2               0               0               
-0.00249771     -1.65829        0.364465        0.259101        -0.25433        
0.0494938       0               0.255261        0               0               
100             27              1               
3.002           0               0.929892        25030           0               
0               0               0               -5.69641        -0.0057773      
0.0402447       -179.707        -0.0397812      -0.000203413    -8.56857e-005   
-1.92351        -0.000120665    873.948         0.00106294      -6957.32        
290.58          6957.32         0.000147771     -5.65663        -0.0031428      
1.9735e-005     1360            11199.5         0.00242707      0.525905        
0               0               2.69374         0.0500994       2.24466         
2.24827         0               0               0               0               
0               0               0               0               0               
0               0               0               -0.585601       -1.40731e-006   
-2.24188e-006   -4.34248e-006   0.00613247      -0.00022881     0.00332188      
0.0588531       0.0362405       0.0546951       7.17749         -0.463807       
-0.700048       1.41872         0.187548        0.187548        1.41872         
17.0503         -6.09432        2               0               0               
2.87762e-008    0.0156862       -0.000109833    0               0               
0               0               34334.2         0               0               
100             28              1               
79.125          0               1.21367         56559           0               
0               0               27.8912         -31.7361        -0.0229678      
0.78349         -106.334        -0.220361       -0.751851       0.11015         
-1.37758        0.16822         28925.7         7340.77         -4888.8         
389.583         4888.8          27.0093         -31.513         -0.0529584      
0.17292         1110            0               250.005         0.677024        
0               0               4.78218         0.0588038       2.79014         
3               0               -0.00705206     0.000755358     -0.207653       
0.0148592       0.206512        3.07301         0               -0.000418083    
-0.00846635     -0.0899813      0.00625458      -5.87562        -3.83801e-007   
-2.48382e-006   -3.75363e-006   0.00448046      0.000197757     0.00196008      
1.08212         0.0157261       0.265752        60.4857         -2.47117        
12.6646         -2.99223        0.21581         0.712667        -9.88119        
1.20722         -12.7997        2               0               0               
-2.20305e-005   0.164795        -0.394308       0               0               
0               0               6885.99         0               0               
100             28              1               
97.328          2               1.09923         84688.9         0               
0               0               29.7429         -44.7491        0.157908        
2.97451         3.57445         2.96873         0.185364        -0.261512       
1.99141         -0.978377       33339.5         9760.04         -99.9201        
373.636         99.9201         30.0075         -47.7195        1.06824         
-0.0646877      1110            0               250.005         0.757883        
0               0               6.4951          0.0745246       1.72096         
3               0               0.0117234       -0.00787633     0               
0               0.056562        3.09386         0               0.00727093      
0.0123005       0               0               -4.33421        3.5222e-006     
7.08203e-007    1.6894e-006     0.00558438      0.000552224     0.000637823     
1.13299         0.0531644       0.317766        80.4336         -1.77924        
17.8776         0.658605        -0.00174984     -0.00174984     0.658605        
1.20722         -12.7997        2               0               0               
-0.00147012     -1.675          0.226988        0.226063        -0.225667       
-0.0133723      0               0.183912        0               0               
100             28              1               
3.002           0               0.929895        25030.2         0               
0               0               -0              -5.70967        0               
0.0495025       179.246         -0.0491222      0.0006469       -0.000450303    
-1.92444        -0.000259389    873.947         -0.00218937     -6957.3         
290.581         6957.3          -0.000327337    -5.66055        -0.00387845     
-6.20837e-005   1360            11199.5         0.00242707      0.525979        
0               0               2.69437         0.0500989       2.24385         
2.24829         0               0               0               0               
0               0               0               0               0               
0               0               0               0.365628        -7.08323e-006   
3.21913e-006    3.52685e-006    0.00353359      0.000654075     -0.00412874     
0.0237493       -0.098092       -0.16202        -0.333172       0.738269        
5.32404         1.4163          0.189605        0.189605        1.4163          
17.0579         -6.02853        2               0               0               
-1.10783e-006   0.0188534       0.000362111     0               0               
0               0               34334.2         0               0               
100             29              1               
79.102          0               1.21298         56522.5         0               
0               0               27.7348         -31.6143        -0.0529997      
0.713132        -110.083        -0.244881       -0.669755       0.0736105       
-1.48191        0.116488        28938.5         7309.9          -4885.15        
389.38          4885.15         26.9503         -31.3675        -0.0592906      
0.154026        1110            0               250.005         0.677293        
0               0               4.77908         0.0588003       2.80908         
3               0               -0.00715919     0.000935466     -0.210144       
0.0205472       0.21061         3.04687         0               -0.000495233    
-0.00815324     -0.0903035      0.00943047      2.70123         -6.97262e-006   
3.26377e-006    3.02235e-006    0.00240168      0.000953679     -0.004811       
0.294471        0.250068        -0.484723       12.493          4.52464         
-20.029         -2.98255        0.323101        1.07418         -9.91576        
1.42019         -12.7994        2               0               0               
-5.54801e-005   0.169094        -0.352127       0               0               
0               0               6886.22         0               0               
100             29              1               
97.32           2               1.09861         84594.3         0               
0               0               30.333          -44.6983        0.160471        
3.0176          4.93249         3.00643         0.259338        -0.381335       
2.13871         -1.39322        33339.5         9760.11         -99.8203        
373.425         99.8203         30.7077         -47.7064        1.08416         
-0.0921037      1110            0               250.005         0.758106        
0               0               6.49619         0.0745314       1.70265         
3               0               0.0131751       -0.012251       0               
0               0.0570381       3.11925         0               0.011882        
0.012828        0               0               3.20334         -1.00349e-005   
9.88119e-007    -6.50239e-007   0.00364601      -0.0026131      -0.00517273     
0.366978        0.38872         -0.532396       18.402          10.2085         
-29.3856        0.658811        -0.0025657      -0.0025657      0.658811        
1.42019         -12.7994        2               0               0               
-0.00217957     -1.67766        0.304167        0.288805        -0.288277       
0.0174485       0               0.254931        0               0               
100             29              1               
3.002           0               0.929895        25030.2         0               
0               0               0               -5.70697        0.0077184       
0.0477207       -175.149        -0.0471612      -0.00400232     -0.000406064    
-1.92412        0.00128199      873.947         0.0124685       -6957.3         
290.581         6957.3          0.00190886      -5.65982        -0.00372233     
0.000380059     1360            11199.5         0.00242707      0.525965        
0               0               2.69425         0.050099        2.24401         
2.24828         0               0               0               0               
0               0               0               0               0               
0               0               0               4.46235         -9.58709e-006   
-2.05169e-006   -2.70237e-006   0.00160428      -0.00378233     -0.00253237     
0.0420248       0.0877065       -0.00797785     -0.985813       -5.10634        
9.43611         1.41907         0.189615        0.189615        1.41907         
17.0568         -6.00936        2               0               0               
-2.53927e-006   0.0181397       -0.00233532     0               0               
0               0               34334.2         0               0               
100             30              1               
79.07           0               1.21247         56476.5         0               
0               0               27.9095         -31.5402        -0.114227       
0.87116         -109.511        -0.290969       -0.82112        0.212612        
-1.5026         0.37173         28934.6         7315.9          -4884.89        
389.216         4884.89         26.9482         -31.2472        -0.0707383      
0.189162        1110            0               250.005         0.677481        
0               0               4.78459         0.0588394       2.76693         
3               0               -0.00725748     0.000826445     -0.210431       
0.0178252       0.211275        3.05971         0               -0.000430355    
-0.00725375     -0.0908603      0.00853003      5.95587         -1.00258e-005   
-2.05128e-006   -3.04144e-006   0.0034662       -0.00369132     -0.00101291     
0.00778559      0.0419603       -0.539959       -3.99528        -0.271193       
-19.1561        -2.98586        0.290981        0.972019        -9.97422        
1.02141         -12.4533        2               0               0               
0.000319221     0.197545        -0.424534       0               0               
0               0               6886.26         0               0               
100             30              1               
97.297          2               1.09836         84555.4         0               
0               0               30.2318         -44.6687        0.0999925       
3.05971         3.69952         3.05334         0.19733         -0.291872       
2.20036         -1.02341        33339.4         9760.03         -99.8045        
373.339         99.8045         30.5186         -47.7237        1.0995          
-0.0708455      1110            0               250.005         0.759089        
0               0               6.50586         0.0745187       1.6837          
3               0               0.0132958       -0.00831176     0               
0               0.0580954       3.09618         0               0.00770861      
0.0144581       0               0               8.16615         -1.35933e-005   
-3.22747e-006   -5.58194e-007   0.00338068      -0.00241945     -0.0115143      
0.0958615       0.0685929       -0.521469       -3.10981        0.194111        
-28.5294        0.658422        -0.00194888     -0.00194888     0.658422        
1.02141         -12.4533        2               0               0               
-0.00165138     -1.72276        0.226954        0.260526        -0.259411       
-0.0240768      0               0.233384        0               0               
100             30              1               
