1 input_9_1_1 AGM6 Test Case.asc  ' AGM66 ' Jan 22 2018 17:05:30
  0  0 81
time            lconv           vmach           pdynmc          VAEL1           
VAEL2           VAEL3           psiblx          thtblx          phiblx          
alppx           phipx           alphax          betax           ppx             
qqx             rrx             SBEL1           SBEL2           SBEL3           
dvbe            hbe             psivlx          thtvlx          anx             
ayx             vmass           thrust          fmasse          stmarg          
realq1          realq2          wnq             zetq            gavail          
gmax            trcond          epy             epz             thtpb           
psipb           ththb           phihb           EAHH1           EAHH2           
EAHH3           sigdpy          sigdpz          ehbe            EWBEB1          
EWBEB2          EWBEB3          EFSPB1          EFSPB2          EFSPB3          
EVBE1           EVBE2           EVBE3           ESTTC1          ESTTC2          
ESTTC3          ancomx          alcomx          all             ann             
psiobcx         thtobcx         wacl            phicomx         rrcomx          
dpx             dqx             drx             miss            MISS_P1         
MISS_P2         MISS_P3         dbt             psiplx          thtplx          
critmax         
-0.0258677      1360            11145.7         0.00242707      0.530793        
0               0               2.72732         0.0496665       2.2365          
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               -1.42837        1.18568e-006    
-4.35905e-006   1.16333e-006    -0.00599205     -0.00200805     -0.002564       
-0.0211159      -0.00966312     -0.153384       -2.29388        -5.08418        
11.6126         1.41717         0.178914        0.178914        1.41717         
21.8519         -6.29856        2               0               0               
0.000112602     0.0207959       0.0913238       0               0               
0               0               34333.7         0               0               
100             22              1               
78.641          0               1.23084         55490.3         -3.41484        
19.9923         -0.0173583      26.4132         -32.8142        -0.0554027      
1.1262          -127.492        -0.685457       -0.893464       0.175147        
-1.55877        0.277404        29095.7         7133.96         -4928           
401.935         4928            28.6344         -31.6684        -0.159503       
0.204591        1110            0               250.005         0.674134        
0               0               4.73608         0.0571012       2.70514         
3               0               -0.00701527     0.00242784      -0.198615       
0.0710118       0.210455        2.80407         0               -0.000163743    
-0.00779872     -0.0864451      0.0299183       0.142548        1.82365e-006    
-5.11098e-006   1.71815e-006    -0.0025363      -0.00176339     -0.00367395     
-0.519858       -0.295847       0.0772351       -28.0561        -19.0575        
15.3322         -2.82132        1.01987         3.52082         -9.73986        
4.15413         -11.6929        2               0               0               
9.97045e-005    0.40152         -0.473149       0               0               
0               0               6882.61         0               0               
100             22              1               
96.184          2               1.14383         83246           -1.51558        
0.744113        -0.223313       32.2536         -44.969         0.59492         
3.37255         17.1242         3.22322         0.992456        -1.23669        
1.7081          -3.41762        33333.8         9758.51         -99.9245        
390.1           99.9245         34.0422         -48.3141        1.16827         
-0.373557       1110            0               250.005         0.75352         
0               0               6.44167         0.0702214       1.5744          
3               0               0.0135623       -0.0385405      0               
0               0.0629383       2.98172         0               0.0358009       
0.0200531       0               0               3.62511         -1.73052e-007   
1.87692e-006    8.88285e-006    -0.00189328     -0.003514       0.0077054       
-0.543737       -0.304102       0.0587825       -37.1064        -23.9036        
16.3328         0.65079         -0.00736393     -0.00736393     0.65079         
4.15413         -11.6929        2               0               0               
-0.00587403     -1.72142        0.879571        0.557248        -0.467084       
0.303904        0               0.540663        0               0               
100             22              1               
3.002           0               0.936233        25163.1         -2.46242        
23.566          -0.0140604      -4.83936        -5.61968        0.00783739      
0.327754        94.4386         -0.0250747      0.323026        -0.00993898     
-1.90069        0.0535623       873.976         1.53903         -6957.29        
290.552         6957.29         0.0710733       -5.65969        -0.00228591     
-0.0268157      1360            11145.7         0.00242707      0.530849        
0               0               2.72784         0.0496663       2.23564         
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               0.61781         3.24153e-006    
-7.83758e-007   -2.84144e-007   -0.00338785     0.00812152      -0.000170221    
-0.0632893      -0.0879904      -0.0653696      -0.63327        -6.69407        
-20.2862        1.41644         0.180679        0.180679        1.41644         
21.6901         -6.35899        2               0               0               
0.000114617     0.018662        0.0892182       0               0               
0               0               34333.7         0               0               
100             23              1               
78.519          0               1.23127         55799.1         -3.40519        
19.851          -0.0359836      26.2444         -32.7213        -0.0524625      
1.09642         -124.22         -0.616524       -0.906427       0.168932        
-1.56975        0.297019        29079.6         7085.81         -4887.53        
402.169         4887.53         28.435          -31.6547        -0.144779       
0.207874        1110            0               250.005         0.673104        
0               0               4.74248         0.0572294       2.71137         
3               0               -0.0071599      0.00252827      -0.193737       
0.0777224       0.207552        2.76499         0               0.000331354     
-0.00877186     -0.0837087      0.0330843       0.0881065       3.58066e-006    
-4.35905e-007   -8.34155e-007   -0.0057498      0.00878911      0.00066782      
-0.824462       0.416663        -0.484976       -34.7284        10.9339         
-48.2538        -2.77101        1.14957         3.90305         -9.40816        
4.40942         -11.8451        2               0               0               
9.14187e-005    0.372473        -0.477987       0               0               
0               0               6882.16         0               0               
100             23              1               
96.06           2               1.14207         82988.4         -1.81577        
0.664969        0.042694        33.7219         -44.5071        0.42314         
3.1104          11.3517         3.0499          0.611977        -0.769738       
1.40679         -2.88014        33333.3         9758.24         -99.9544        
389.505         99.9544         34.9411         -47.6747        1.08851         
-0.220272       1110            0               250.005         0.746672        
0               0               6.36101         0.070357        1.69728         
3               0               0.010513        -0.0310678      0               
0               0.0596453       3.04472         0               0.0299554       
0.0123776       0               0               3.00228         -3.08481e-006   
-9.80484e-007   1.64536e-008    -0.00703759     0.00720838      -0.00719221     
-1.00139        0.412557        -0.52274        -50.6412        18.1054         
-56.6564        0.659771        -0.00524012     -0.00524012     0.659771        
4.40942         -11.8451        2               0               0               
-0.00482185     -1.63859        0.629           0.447634        -0.374753       
0.24482         0               0.43669         0               0               
100             23              1               
3.002           0               0.936231        25162.9         -2.52188        
22.8695         0.032775        -4.82919        -5.61155        -0.018607       
0.327885        93.591          -0.0196694      0.313419        -0.00958812     
-1.89522        0.0972702       873.977         1.54522         -6957.31        
290.552         6957.31         0.0715342       -5.65677        -0.00173668     
-0.026017       1360            11145.7         0.00242707      0.53085         
0               0               2.72784         0.0496662       2.23561         
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               -2.40537        1.72394e-006    
-2.80911e-006   1.14503e-005    -0.000831525    0.00611391      0.00526008      
-0.018766       0.0455939       0.00402557      3.0676          1.31611         
-5.09333        1.41647         0.178142        0.178142        1.41647         
21.6965         -6.41841        2               0               0               
0.000149718     0.0190521       0.118047        0               0               
0               0               34333.7         0               0               
100             24              1               
78.623          0               1.23142         55708.7         -3.432          
19.9312         -0.00965278     26.49           -32.9459        -0.0684923      
1.18712         -122.274        -0.6339         -1.00362        0.184167        
-1.46677        0.26415         29100.9         7081.54         -4903.14        
402.189         4903.14         28.5746         -31.8533        -0.149134       
0.229552        1110            0               250.005         0.675632        
0               0               4.75606         0.0571262       2.68801         
3               0               -0.00700055     0.00254052      -0.193943       
0.0760845       0.208946        2.77312         0               3.39578e-005    
-0.00696649     -0.0838904      0.0323398       -2.15539        2.32753e-006    
-2.08756e-006   9.04536e-006    -0.00202774     0.00571382      0.00579708      
-0.177484       0.749779        0.475357        -0.287072       35.9157         
13.6177         -2.78142        1.12415         3.81529         -9.43999        
4.2779          -11.4837        2               0               0               
-0.000151988    0.386871        -0.524279       0               0               
0               0               6882.15         0               0               
100             24              1               
96.154          2               1.14306         83134.3         -1.63492        
0.767934        -0.146234       34.7707         -44.9528        0.169809        
2.78488         2.68145         2.78182         0.130233        -0.198821       
0.334792        -1.93896        33334.1         9758.46         -99.7717        
389.853         99.7717         35.3001         -47.8497        0.98698         
-0.0266996      1110            0               250.005         0.740307        
0               0               6.30666         0.0704709       1.84342         
3               0               -0.000341257    -0.0193539      0               
0               0.0619142       3.11847         0               0.0193335       
0.00126112      0               0               -3.85548        -2.48718e-006   
-1.12963e-005   2.62615e-006    -0.00313724     0.00704984      0.00638495      
-0.337046       0.837576        0.530099        -4.68117        49.8726         
22.4756         0.65177         -0.00231521     -0.00231521     0.65177         
4.2779          -11.4837        2               0               0               
-0.00304869     -1.4441         0.306347        0.255169        -0.136054       
0.215872        0               0.405682        0               0               
100             24              1               
3.002           0               0.936233        25163.2         -2.46905        
23.4861         -0.0108394      -4.81929        -5.632          0               
0.313788        96.1249         -0.0332613      0.309955        -0.0104827      
-1.90344        0.0487786       873.977         1.58464         -6957.26        
290.556         6957.26         0.0780898       -5.66378        -0.0030189      
-0.0254205      1360            11145.7         0.00242707      0.530768        
0               0               2.72709         0.0496666       2.23691         
2.26523         0               0               0               0               
0               0               0               0               0               
0               0               0               -1.9035         5.02418e-006    
2.5825e-008     -8.2651e-006    -0.000169212    -0.00442122     -0.0083583      
0.0117127       0.0150971       0.0739836       0.00120425      4.67559         
7.53804         1.41786         0.179346        0.179346        1.41786         
21.711          -6.36349        2               0               0               
9.88723e-005    0.0242542       0.0908017       0               0               
0               0               34333.7         0               0               
100             25              1               
78.527          0               1.23141         55751.1         -3.56802        
20.0422         0.0916591       26.4637         -32.7371        -0.0298727      
1.11061         -123.722        -0.616215       -0.923106       0.186376        
-1.43518        0.380282        29066.6         7123            -4896.65        
402.238         4896.65         28.6349         -31.664         -0.145239       
0.211261        1110            0               250.005         0.673462        
0               0               4.74298         0.0571947       2.70789         
3               0               -0.00674144     0.00243789      -0.195568       
0.0691145       0.209221        2.80562         0               -1.01275e-006   
-0.00531484     -0.0859109      0.0286931       1.61228         6.01202e-006    
-7.62558e-007   -7.26253e-006   0.00111941      -0.0062007      -0.00815713     
-0.155463       -0.581882       -0.410565       -13.1021        -15.7769        
-3.57125        -2.8326         0.988127        3.38298         -9.69775        
4.19873         -11.4229        2               0               0               
0.000300826     0.366859        -0.490171       0               0               
0               0               6882.15         0               0               
100             25              1               
96.065          2               1.14257         83062.7         -1.58344        
0.791015        -0.197117       33.6633         -44.983         0.244271        
2.75761         3.28867         2.75291         0.158124        -0.219868       
0.441088        -1.91314        33333.6         9758.23         -99.9239        
389.668         99.9239         34.2246         -47.8546        0.97325         
-0.0379944      1110            0               250.005         0.74012         
0               0               6.3018          0.0704808       1.85668         
3               0               0.000978096     -0.018366       0               
0               0.0612815       3.10865         0               0.0183576       
0.00276419      0               0               -3.40243        8.23624e-006    
5.92102e-006    -4.07715e-006   0.000116354     -0.00544881     -0.00309305     
-0.00292844     -0.728839       -0.478348       -14.3411        -27.0405        
-11.4374        0.652269        -0.0023697      -0.0023697      0.652269        
4.19873         -11.4229        2               0               0               
-0.00302777     -1.44368        0.322542        0.251653        -0.146729       
0.204451        0               0.270207        0               0               
100             25              1               
3.002           0               0.936232        25163           -2.53454        
22.7279         0.0495215       -4.82529        -5.61729        0.00293557      
0.33335         94.2899         -0.0235307      0.313682        -0.00998454     
-1.89982        0.0588594       873.978         1.56962         -6957.29        
290.554         6957.29         0.0757845       -5.65878        -0.00226238     
-0.0273897      1360            11145.7         0.00242707      0.530882        
0               0               2.72814         0.0496662       2.23513         
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               -1.84829        7.88309e-006    
-1.14988e-006   2.21126e-007    0.00187789      -0.000754621    0.00163997      
-0.00582936     -0.0477122      0.00957438      -2.88493        2.41357         
-6.3388         1.41519         0.179657        0.179657        1.41519         
21.6855         -6.37462        2               0               0               
0.000123397     0.0178272       0.0868706       0               0               
0               0               34333.7         0               0               
100             26              1               
78.468          0               1.23211         55944           -3.67347        
20.0931         0.160727        26.4248         -32.8072        -0.00326814     
1.09312         -122.168        -0.581355       -0.924211       0.180953        
-1.44793        0.289169        29046.3         7119.95         -4877.3         
402.517         4877.3          28.5884         -31.771         -0.137678       
0.212367        1110            0               250.005         0.67268         
0               0               4.74627         0.057257        2.71154         
3               0               -0.00656514     0.00241182      -0.190025       
0.0690005       0.202197        2.79731         0               3.58353e-006    
-0.00650121     -0.0816922      0.029377        4.74811         7.30416e-006    
-1.19408e-006   8.99936e-007    0.00191866      -0.000393024    0.00315199      
0.315846        -0.129894       -0.394552       11.2382         -6.1352         
-26.1375        -2.80634        1.06041         3.47128         -9.18659        
3.94159         -11.3542        2               0               0               
9.92636e-006    0.35307         -0.484955       0               0               
0               0               6882.01         0               0               
100             26              1               
95.997          2               1.14183         82954.9         -1.69981        
0.703935        -0.0645827      33.0219         -44.4582        0.3937          
2.93326         8.52194         2.90111         0.434516        -0.539465       
0.961557        -2.53667        33333.2         9758.16         -99.8968        
389.405         99.8968         33.973          -47.4792        1.02934         
-0.147926       1110            0               250.005         0.742701        
0               0               6.32068         0.0704337       1.77818         
3               0               0.00582187      -0.0249195      0               
0               0.0602176       3.06809         0               0.0244205       
0.00756132      0               0               2.64751         9.36405e-006    
3.53605e-007    7.1424e-007     0.00209809      -0.00158874     -0.00839926     
0.379213        -0.165166       -0.388895       16.8296         -8.51828        
-32.7467        0.659455        -0.00406543     -0.00406543     0.659455        
3.94159         -11.3542        2               0               0               
-0.00408838     -1.54474        0.514075        0.355556        -0.267182       
0.234594        0               0.359493        0               0               
100             26              1               
3.002           0               0.936232        25163           -2.4793         
23.3712         0.00125404      -4.82363        -5.62312        -0              
0.314649        95.0011         -0.0273087      0.312067        -0.0109541      
-1.90091        0.0577415       873.977         1.57061         -6957.28        
290.554         6957.28         0.0758276       -5.66082        -0.00243446     
-0.0254047      1360            11145.7         0.00242707      0.530772        
0               0               2.72713         0.0496665       2.23682         
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               0.743452        -1.16848e-005   
2.81242e-007    4.22591e-006    -0.0015964      -0.000656741    -0.00240878     
-0.0616942      0.038436        0.00392606      -6.17211        -0.438665       
-20.6282        1.41376         0.179044        0.179044        1.41376         
21.7091         -6.42606        2               0               0               
0.000110045     0.0213822       0.0962545       0               0               
0               0               34333.7         0               0               
100             27              1               
78.529          0               1.2314          55784.9         -3.23885        
19.6957         -0.158162       26.4474         -32.8102        -0.103918       
1.15316         -122.895        -0.62561        -0.967118       0.168516        
-1.48771        0.329036        29073.3         7102.79         -4891.49        
402.231         4891.49         28.5665         -31.7301        -0.147485       
0.221565        1110            0               250.005         0.674686        
0               0               4.75281         0.0571799       2.69652         
3               0               -0.00703298     0.0023792       -0.191784       
0.0728985       0.205043        2.78331         0               0.000161911     
-0.00702293     -0.0826054      0.0311239       1.49535         -1.04353e-005   
3.33877e-007    3.47383e-006    -0.00145241     -0.00176183     -0.00177826     
-0.264516       -0.000986227    -0.341089       -22.2232        -1.88137        
-37.4167        -2.78956        1.10379         3.67259         -9.28154        
4.23801         -11.4836        2               0               0               
0.000136281     0.379435        -0.510743       0               0               
0               0               6882.21         0               0               
100             27              1               
96.065          2               1.1422          83007.4         -2.21432        
0.595338        0.380822        32.5612         -44.3186        0.514522        
3.36702         16.9001         3.22113         0.97805         -1.19807        
1.61296         -3.40839        33333.2         9758.3          -99.9772        
389.537         99.9772         34.3109         -47.6583        1.16474         
-0.366689       1110            0               250.005         0.753974        
0               0               6.43511         0.070232        1.58041         
3               0               0.0119836       -0.0378683      0               
0               0.0634356       2.98143         0               0.0353824       
0.0185381       0               0               2.45886         -2.73437e-006   
-1.66819e-006   -1.45595e-006   -0.00153374     -0.0010276      -0.00623298     
-0.276923       0.0958254       -0.377184       -26.9949        -1.24395        
-43.5509        0.658112        -0.00723799     -0.00723799     0.658112        
4.23801         -11.4836        2               0               0               
-0.00574646     -1.71606        0.873755        0.541759        -0.446399       
0.306971        0               0.535314        0               0               
100             27              1               
3.002           0               0.936235        25163.2         -2.5234         
22.8726         0.0510121       -4.82412        -5.62866        -0.0246586      
0.327162        95.6351         -0.0308295      0.312451        -0.0100528      
-1.90125        0.0592288       873.977         1.56903         -6957.27        
290.555         6957.27         0.0757166       -5.66272        -0.00292711     
-0.0267228      1360            11145.7         0.00242707      0.530847        
0               0               2.72782         0.0496664       2.23571         
2.26523         0               0               0               0               
0               0               0               0               0               
0               0               0               0.551413        7.83077e-006    
-7.62847e-007   -6.17225e-006   -0.00359283     -0.000777593    -0.00617349     
-0.00587856     0.0485325       -0.0566189      -6.72044        0.21661         
10.7274         1.4171          0.181025        0.181025        1.4171          
21.7374         -6.20573        2               0               0               
0.000107583     0.0223516       0.0883614       0               0               
0               0               34333.7         0               0               
100             28              1               
78.54           0               1.23193         55842.3         -3.4321         
19.8891         -0.0144767      26.3733         -32.899         -0.0592022      
1.12726         -125.638        -0.656627       -0.915781       0.224177        
-1.55309        0.39814         29066.7         7110.33         -4890.02        
402.4           4890.02         28.5532         -31.7874        -0.154263       
0.210455        1110            0               250.005         0.673742        
0               0               4.74911         0.0571999       2.70306         
3               0               -0.0068758      0.00241653      -0.189809       
0.07257         0.202369        2.78009         0               0.000436267     
-0.00796707     -0.0824848      0.030792        5.41549         7.77601e-006    
-1.73208e-006   -5.02489e-006   -0.00467971     0.00223018      -0.00700753     
0.0628168       0.163748        -0.395658       -0.71214        9.55038         
-0.685167       -2.79284        1.09548         3.63615         -9.2701         
4.29871         -11.4691        2               0               0               
0.000311836     0.388996        -0.485475       0               0               
0               0               6882.33         0               0               
100             28              1               
96.07           2               1.14229         83022.4         -1.68446        
0.696062        -0.0724592      32.3203         -44.2251        0.608713        
3.40394         17.2088         3.25209         1.00659         -1.20255        
1.7949          -3.34034        33333.4         9758.36         -99.8043        
389.566         99.8043         34.1004         -47.5977        1.17567         
-0.379215       1110            0               250.005         0.754981        
0               0               6.44599         0.0702152       1.56341         
3               0               0.0136521       -0.0359552      0               
0               0.0624952       2.96243         0               0.0329522       
0.01998         0               0               5.61365         7.3593e-006     
8.47987e-006    3.93618e-006    -0.00628039     -0.00365316     -0.00304441     
0.101906        0.165246        -0.570634       0.580548        12.6101         
-9.32836        0.659984        -0.00718343     -0.00718343     0.659984        
4.29871         -11.4691        2               0               0               
-0.00559624     -1.74618        0.88453         0.542622        -0.469707       
0.271686        1.38778e-017    0.53048         0               0               
100             28              1               
3.002           0               0.936231        25163           -2.47148        
23.4615         -0.00577412     -4.83158        -5.618          0               
0.320207        94.3209         -0.0239999      0.317636        -0.00966598     
-1.90099        0.048271        873.977         1.5539          -6957.29        
290.553         6957.29         0.0734565       -5.65901        -0.0021295      
-0.0258824      1360            11145.7         0.00242707      0.530805        
0               0               2.72743         0.0496664       2.23631         
2.26521         0               0               0               0               
0               0               0               0               0               
0               0               0               -1.77528        1.02826e-005    
1.53064e-006    3.84332e-006    -0.00398694     0.00387132      0.00120222      
0.00606624      -0.0081134      0.0513891       -7.73823        2.24654         
6.8195          1.4173          0.177879        0.177879        1.4173          
21.7428         -6.35867        2               0               0               
0.00011597      0.0192579       0.097927        0               0               
0               0               34333.7         0               0               
100             29              1               
78.514          0               1.23152         55816.8         -3.62931        
20.1026         0.118241        26.5651         -32.6745        -0.00735599     
1.20605         -117.615        -0.55865        -1.0678         0.25111         
-1.52674        0.342289        29069.8         7101.93         -4888.33        
402.284         4888.33         28.5632         -31.66          -0.132473       
0.244135        1110            0               250.005         0.676118        
0               0               4.76408         0.0571536       2.68242         
3               0               -0.00662462     0.00256404      -0.194924       
0.0708789       0.207883        2.79781         0               -0.000276005    
-0.00659431     -0.0840872      0.0304346       -2.85204        1.05943e-005    
1.26051e-006    4.18149e-006    -0.00501592     0.00462578      0.00232206      
-0.327825       -0.022495       -0.476461       -18.8057        2.35739         
-13.8422        -2.80509        1.0637          3.59128         -9.47064        
4.05114         -11.5672        2               0               0               
-0.000162129    0.356273        -0.553069       0               0               
0               0               6882.39         0               0               
100             29              1               
96.052          2               1.14221         83009.5         -1.83295        
0.64775         0.064486        33.9027         -44.6978        0.314641        
2.89674         4.70125         2.88717         0.23733         -0.306986       
0.897065        -2.07442        33333.4         9758.18         -99.956         
389.548         99.956          34.5747         -47.7031        1.02207         
-0.0702167      1110            0               250.005         0.742093        
0               0               6.31752         0.0704419       1.79408         
3               0               0.00431834      -0.0211892      0               
0               0.0609373       3.09659         0               0.0210139       
0.00559893      0               0               -0.530447       1.87639e-005    
3.19523e-006    2.22786e-006    -0.00637826     0.00310602      -0.00817734     
-0.385593       -0.0899235      -0.556275       -25.506         1.65819         
-22.5585        0.655946        -0.00282333     -0.00282333     0.655946        
4.05114         -11.5672        2               0               0               
-0.00330026     -1.54512        0.374856        0.2868          -0.210636       
0.194645        0               0.284442        0               0               
100             29              1               
3.002           0               0.936231        25162.9         -2.48985        
23.2473         0.00928466      -4.82918        -5.61417        0               
0.318675        93.8235         -0.0211087      0.315847        -0.0124756      
-1.89814        0.0450879       873.977         1.55507         -6957.3         
290.553         6957.3          0.0740723       -5.65806        -0.00183038     
-0.0256583      1360            11145.7         0.00242707      0.530795        
0               0               2.72734         0.0496664       2.23644         
2.2652          0               0               0               0               
0               0               0               0               0               
0               0               0               6.59773         -1.96953e-005   
2.83861e-006    -6.42096e-006   0.00171998      0.00332363      0.00311293      
0.0987465       -0.0874994      0.020117        2.98353         -9.74041        
14.7617         1.41731         0.180891        0.180891        1.41731         
21.7225         -6.2478         2               0               0               
0.000128617     0.0185164       0.101481        0               0               
0               0               34333.7         0               0               
100             30              1               
78.638          0               1.23172         55655.5         -3.27398        
19.8161         -0.127026       26.5678         -32.9859        -0.158175       
1.1623          -124.084        -0.650881       -0.961823       0.199166        
-1.43825        0.344015        29087.3         7124.24         -4915.09        
402.276         4915.09         28.7031         -31.8732        -0.152804       
0.220143        1110            0               250.005         0.674821        
0               0               4.74841         0.0571096       2.69484         
3               0               -0.00681292     0.00237814      -0.193347       
0.0693737       0.204638        2.80042         0               0.000258197     
-0.00771147     -0.0841945      0.029204        5.63507         -1.96503e-005   
1.99916e-006    -5.67601e-006   0.000761116     0.00405221      0.00159395      
0.392787        0.362452        0.592859        27.5472         0.664715        
41.7272         -2.81966        1.02447         3.44421         -9.47951        
4.19962         -11.4027        2               0               0               
0.000151553     0.390492        -0.507063       0               0               
0               0               6882.31         0               0               
100             30              1               
96.165          2               1.14364         83219.1         -2.05694        
0.630817        0.239665        32.3794         -44.6906        0.454764        
3.3393          16.3618         3.2042          0.940154        -1.17167        
1.62351         -3.37402        33333.9         9758.58         -99.7199        
390.031         99.7199         34.0902         -48.0139        1.15922         
-0.352709       1110            0               250.005         0.752653        
0               0               6.43164         0.0702384       1.58993         
3               0               0.0123065       -0.0371698      0               
0               0.0628101       2.98881         0               0.034893        
0.0182187       0               0               3.83509         -2.10142e-005   
6.6274e-006     1.36576e-006    0.000566072     0.00358706      0.00830329      
0.331846        0.515302        0.614638        34.1194         7.67648         
52.0233         0.653543        -0.00711292     -0.00711292     0.653543        
4.19962         -11.4027        2               0               0               
-0.00577197     -1.71161        0.844561        0.539016        -0.446095       
0.302552        0               0.576731        0               0               
100             30              1               
