1 input_SAM_RF_AC_Radar_#3.asc ' SAM vs AC ' Feb 14 2018 11:31:41
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
31579           2.61244         2.47492         289.97          0.406529        
-1.36461        -119.441        0               0               -155.345        
48.9177         50              0               0.16857         -1.13787        
-119.647        -60.3923        18166.2         0               1               
0               0               0               0               0               
28.7487         -160.033        0.000810285     0.637375        -1.41142        
0               -1.41142        0.637375        0               0               
-163.47         18166.2         0               0.545843        247.105         
124.276         1.1034          6.92377         0               0               
-0.00238506     -0.239197       3.68588e-006    0.00238137      -0.236812       
0.00238875      0.241582        0               0               0               
0               122031          18165.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               20              1               
98.33           0               19.442          2.04857         178600          
177.631         12.6721         0.174913        1.92494         100.494         
-0.350714       1.89273         0.499656        -1.13824        -2.14684        
-9726.03        -1934.98        -4108.37        664.052         4108.37         
179.575         13.0098         -0.445028       -2.35114        191.116         
5888.58         2.39335         2.02614         213.283         1.29332         
-2.52225        -213.695        0               0               -107.248        
47.0674         50              0               1.29489         -2.45552        
-213.726        -108.091        6924.66         0               1               
0               0               0               0               0               
13.0073         179.544         0.175631        -1.56747        1.83396         
2084.67         1.83396         -1.56747        2.8             0               
0               6922.32         0               1.0089          397.911         
85.7986         1.1034          6.92377         0               0               
-0.248822       0.373066        1.8863          -1.63748        0.621887        
2.13513         -0.124244       0               0               0               
0               140731          6924            0               0               
0               0               2.08437         -5.25831        6924.64         
-744.526        34.822          0.22002         -0.00362894     -0.00125577     
0.0398632       -0.0904201      -0.0118835      0.0086346       20              1               
108.763         2               29.875          2.01393         153527          
156.608         7.82743         -0.488635       6.17461         -68.1119        
2.30957         -5.72796        -2.95292        6.43367         15.9092         
-15700.3        555.264         -4996.36        645.577         4996.36         
150.864         5.43677         2.88162         6.80453         170.25          
6099.65         2.33075         1.91137         219.9           1.24596         
-2.47954        -182.711        0               0               -101.703        
40.7466         50              0               1.41986         -2.57033        
-182.585        -92.5776        5.47577         0               1               
0               0               0               0               0               
5.43145         150.825         -0.487423       -32.9593        -37.599         
-411.221        -389.664        -341.58         2.8             0               
0               6922.32         0               0.991816        348.338         
81.362          1.1034          6.92377         0               0               
0.687625        -2.39819        -6.36088        5.67326         -3.08582        
-7.04851        1.71057         5.56463         3.68751         -4.16742        
0               140731          5.65033         103.126         -84.6368        
0               0               99.3761         43.879          4.30167         
146.865         163.095         137.995         1.68019         1.72558         
0.40459         0.0543243       7.95892         8.5426          20              1               
83.919          0               5.001           1.42135         134871          
-160            29.9908         -0.0085027      1.24178         -0.0102099      
1.24178         -0.000221262    0.14669         -0.512548       -7.76104e-005   
-936.275        -340.778        -508.152        481.004         508.152         
-160            28.75           1.01214         0.000182359     238.736         
31579           2.61244         2.47492         289.97          0.406519        
-1.3646         -119.441        0               0               -155.345        
48.9175         50              0               0.16856         -1.13786        
-119.646        -60.3921        18161.9         0               1               
0               0               0               0               0               
28.7539         -159.993        0.000810285     0.622479        -1.42043        
0               -1.42043        0.622479        0               0               
-163.463        18170.9         0               0.545839        247.105         
124.276         1.1034          6.92368         0               0               
0.000259869     -0.239234       -2.08548e-005   -0.000239015    -0.239494       
-0.000280724    0.238974        0               0               0               
0               122031          18161.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               21              1               
98.357          0               19.439          2.04873         178596          
177.625         12.6779         0.166397        1.91159         100.791         
-0.358045       1.87778         0.498183        -1.159          -2.13613        
-9723.87        -1927.59        -4109.72        664.091         4109.72         
179.553         13.0234         -0.454351       -2.33301        191.122         
5888.92         2.39337         2.02617         213.29          1.29441         
-2.52302        -213.671        0               0               -107.232        
47.0877         50              0               1.29396         -2.45463        
-213.704        -108.079        6924.33         0               1               
0               0               0               0               0               
13.032          179.555         0.174371        -1.08621        0.0660338       
2084.74         0.0660338       -1.08621        2.8             0               
0               6932.91         0               1.00921         397.873         
85.7855         1.1034          6.92368         0               0               
-0.247002       0.380511        1.86973         -1.62273        0.627513        
2.11673         -0.133509       0               0               0               
0               140731          6923.67         0               0               
0               0               2.09901         -5.27516        6923.86         
-744.551        34.8235         0.140572        -0.00238976     -0.000555399    
0.039124        -0.0916342      -0.00965694     0.0003244       21              1               
108.797         2               29.879          2.01711         154005          
154.563         8.96834         -0.350521       5.43943         -50.1118        
3.49444         -4.17107        -1.8702         12.7574         9.84922         
-15697.7        562.448         -4996.69        646.596         4996.69         
150.389         5.42399         4.2393          5.10334         170.242         
6099.73         2.33073         1.91133         219.903         1.37164         
-2.58399        -182.921        0               0               -101.753        
41.7425         50              0               1.32847         -2.51239        
-182.976        -92.7442        4.651           0               1               
0               0               0               0               0               
5.43232         150.379         -0.342846       38.9822         31.3112         
395.042         188.578         234.779         2.8             0               
0               6932.91         0               1.03359         348.674         
81.4023         1.1034          6.92368         0               0               
0.482025        -4.01169        -4.3459         3.86387         -4.49371        
-4.82792        3.52966         4.6652          3.38552         -3.20972        
-6.93889e-018   140731          4.84844         102.657         -84.6322        
0               0               103.255         48.997          4.07126         
-141.086        164.052         85.2993         0.857239        1.21718         
0.358884        0.0540704       5.70642         4.38299         21              1               
83.899          0               5.001           1.42136         134871          
-159.999        29.9901         -0.00629928     1.24166         -0.0114513      
1.24166         -0.000248141    0.139501        -0.512632       1.32472e-005    
-936.277        -340.782        -508.147        481.004         508.147         
-160            28.7494         1.01205         0.00020689      238.736         
31579           2.61244         2.47492         289.97          0.406518        
-1.3646         -119.441        0               0               -155.345        
48.9176         50              0               0.168566        -1.13786        
-119.647        -60.3922        18164.8         0               1               
0               0               0               0               0               
28.7442         -159.986        -0.000810285    0.612905        -1.46802        
0               -1.46802        0.612905        0               0               
-163.564        18164.3         0               0.545839        247.105         
124.276         1.1034          6.92368         0               0               
0.000913546     -0.239221       -1.59697e-005   -0.000897576    -0.240134       
-0.000929515    0.238307        0               0               0               
0               122031          18164.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               22              1               
98.339          0               19.441          2.04858         178575          
177.588         12.6655         0.163396        1.92344         100.656         
-0.355797       1.89026         0.500977        -1.14103        -2.15306        
-9725.36        -1926.01        -4109.51        664.044         4109.51         
179.529         13.0086         -0.451494       -2.34792        191.118         
5888.87         2.39335         2.02615         213.286         1.2935          
-2.52219        -213.664        0               0               -107.233        
47.07           50              0               1.29432         -2.45485        
-213.696        -108.075        6924.38         0               1               
0               0               0               0               0               
13.0085         179.542         0.175485        -1.68178        -2.01804        
2084.8          -2.01804        -1.68178        2.8             0               
0               6923.42         0               1.00888         397.862         
85.7867         1.1034          6.92368         0               0               
-0.248594       0.378146        1.88328         -1.63469        0.626739        
2.13188         -0.129552       0               0               0               
0               140731          6923.72         0               0               
0               0               2.1839          -5.26018        6924.51         
-744.571        34.8213         0.16843         -0.00293876     7.23803e-005    
0.0406311       -0.0920634      -0.0124831      -0.0094708      22              1               
108.764         2               29.866          2.01991         154342          
155.58          6.28866         -0.455218       5.05204         -77.9282        
1.0592          -4.94004        -2.42379        -2.17581        14.1758         
-15699.6        555.642         -5001.05        647.459         5001.05         
150.619         5.17323         1.37404         5.72833         170.268         
6100.72         2.3308          1.91147         219.893         1.30693         
-2.53393        -183.178        0               0               -101.737        
42.4764         50              0               1.51332         -2.63712        
-183.032        -92.8344        4.38726         0               1               
0               0               0               0               0               
5.18242         150.624         -0.43962        -23.8178        43.9626         
461.187         311.334         -168.673        2.8             0               
0               6923.42         0               1.01357         349.084         
81.3897         1.1034          6.92368         0               0               
0.615913        -0.913796       -5.89913        5.28321         -1.52971        
-6.51504        0.297883        4.53738         -1.03903        -4.41681        
0               140731          4.60736         102.83          -84.8872        
0               0               101.621         -12.3359        3.46695         
-164.71         166.843         81.7304         1.21573         -0.746196       
0.383274        -0.0541183      -3.46863        6.13978         22              1               
83.899          0               5.001           1.42135         134871          
-160.001        29.9911         0.0251515       1.24182         0.033439        
1.24182         0.000724694     -0.108403       -0.512524       0.000132726     
-936.276        -340.771        -508.155        481.004         508.155         
-160.001        28.7502         1.01219         -0.000596755    238.736         
31579           2.61244         2.47492         289.97          0.40649         
-1.36457        -119.441        0               0               -155.345        
48.9175         50              0               0.168558        -1.13786        
-119.646        -60.3921        18164.8         0               1               
0               0               0               0               0               
28.7448         -160.036        0.000810285     0.564631        -1.39666        
0               -1.39666        0.564631        0               0               
-163.475        18154.9         0               0.54583         247.105         
124.276         1.10339         6.92349         0               0               
-0.00160882     -0.239219       7.28547e-005    0.00153597      -0.23761        
0.00168168      0.240828        0               0               0               
0               122031          18164.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               23              1               
98.338          0               19.44           2.04801         178679          
177.633         12.6479         0.18365         1.9188          100.396         
-0.346387       1.88729         0.496806        -1.14746        -2.14565        
-9726.37        -1937.53        -4100.75        663.931         4100.75         
179.571         12.981          -0.439453       -2.34495        191.12          
5886.68         2.39336         2.02616         213.288         1.29402         
-2.52352        -213.815        0               0               -107.335        
47.0756         50              0               1.29558         -2.45675        
-213.846        -108.152        6924.65         0               1               
0               0               0               0               0               
12.9726         179.547         0.174916        -3.23409        -5.97514        
2084.13         -5.97514        -3.23409        2.8             0               
0               6915.48         0               1.00941         398.104         
85.8677         1.10339         6.92349         0               0               
-0.248034       0.369375        1.88202         -1.63398        0.617409        
2.13005         -0.121342       0               0               0               
0               140731          6923.99         0               0               
0               0               2.0462          -5.17059        6924.65         
-744.334        34.8211         0.161947        -0.00275091     -0.000649318    
0.0383673       -0.0895321      -0.0198263      -0.0280809      23              1               
108.79          2               29.892          2.0125          153253          
155.112         8.04877         -0.392713       5.15307         -62.4271        
2.3903          -4.56647        -2.23188        6.78557         12.0373         
-15698.3        558.95          -4999.09        645.101         4999.09         
150.532         5.60416         2.9184          5.40552         170.216         
6100.27         2.33065         1.91119         219.914         1.34185         
-2.55507        -182.408        0               0               -101.655        
42.278          50              0               1.41477         -2.56538        
-182.369        -92.4674        1.66862         0               1               
0               0               0               0               0               
5.59535         150.511         -0.387965       -32.3588        -38.1171        
-79.9294        -67.0507        -56.9214        2.8             0               
0               6915.48         0               1.02203         347.853         
81.3243         1.10339         6.92349         0               0               
0.546563        -2.64753        -5.1274         4.58084         -3.19409        
-5.67396        2.10096         1.70257         0.961973        -1.40475        
0               140731          1.92737         102.845         -84.4602        
0               0               100.977         37.0822         2.68499         
28.5462         171.283         122.593         1.51984         1.50606         
0.377187        0.026833        7.02146         7.6491          23              1               
83.909          0               5.001           1.42135         134871          
-160            29.9908         -0.0057176      1.24178         -0.0067163      
1.24178         -0.000145552    0.136326        -0.512548       -3.8105e-005    
-936.275        -340.777        -508.152        481.004         508.152         
-160            28.75           1.01214         0.000121243     238.736         
31579           2.61244         2.47492         289.97          0.406523        
-1.3646         -119.441        0               0               -155.345        
48.9175         50              0               0.16856         -1.13786        
-119.646        -60.3921        18163.4         0               1               
0               0               0               0               0               
28.76           -159.998        -0.000810285    0.621412        -1.42515        
0               -1.42515        0.621412        0               0               
-163.452        18167.5         0               0.54584         247.105         
124.276         1.1034          6.92371         0               0               
0.000966171     -0.239237       -9.45464e-006   -0.000956717    -0.240203       
-0.000975626    0.238271        0               0               0               
0               122031          18162.9         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               24              1               
98.348          0               19.44           2.04859         178577          
177.574         12.6878         0.17404         1.92502         100.498         
-0.350854       1.89279         0.500112        -1.15819        -2.14389        
-9724.73        -1924.95        -4109.49        664.048         4109.49         
179.518         13.0256         -0.44475        -2.35093        191.12          
5888.86         2.39336         2.02616         213.288         1.29326         
-2.52199        -213.664        0               0               -107.233        
47.0677         50              0               1.29482         -2.45527        
-213.695        -108.075        6924.25         0               1               
0               0               0               0               0               
13.0385         179.52          0.175668        2.83464         -3.75055        
2085.07         -3.75055        2.83464         2.8             0               
0               6930.46         0               1.0088          397.862         
85.7866         1.1034          6.92371         0               0               
-0.248843       0.374652        1.88617         -1.63733        0.623494        
2.13501         -0.125809       0               0               0               
0               140731          6923.59         0               0               
0               0               2.18955         -5.28168        6924.19         
-744.669        34.8225         0.154508        -0.00219067     -0.00157257     
0.0402662       -0.0907581      0.00864365      -0.0176116      24              1               
108.779         2               29.871          2.01602         153812          
155.76          7.12357         -0.442174       5.36512         -71.784         
1.68157         -5.09552        -2.59708        3.85321         14.5023         
-15699          558.016         -4997.95        646.235         4997.95         
150.646         5.37827         2.0764          5.98303         170.258         
6100.01         2.33077         1.91142         219.897         1.29631         
-2.52197        -182.85         0               0               -101.715        
41.9894         50              0               1.46706         -2.60333        
-182.731        -92.6671        3.68301         0               1               
0               0               0               0               0               
5.38908         150.639         -0.443455       -34.3908        -36.2943        
-978.324        -1147.91        -1087.71        2.8             0               
0               6930.46         0               1.00879         348.56          
81.3719         1.1034          6.92371         0               0               
0.624007        -1.7824         -5.78563        5.16162         -2.40641        
-6.40963        1.1584          3.73972         2.10344         -3.09209        
0               140731          3.89978         102.903         -84.6865        
0               0               102.263         36.4068         3.87602         
349.401         164.904         177.51          2.06488         2.30971         
0.415183        0.0601631       10.6144         10.5292         24              1               
83.899          0               5.001           1.42136         134871          
-160            29.9904         0.00391751      1.24169         0.00287631      
1.24169         6.23296e-005    0.0393215       -0.512617       9.5393e-005     
-936.277        -340.778        -508.149        481.004         508.149         
-160            28.7496         1.01208         -5.36607e-005   238.736         
31579           2.61244         2.47492         289.97          0.406528        
-1.3646         -119.441        0               0               -155.345        
48.9176         50              0               0.168564        -1.13786        
-119.647        -60.3922        18164.8         0               1               
0               0               0               0               0               
28.7615         -160.041        -0.000810285    0.73089         -1.41053        
0               -1.41053        0.73089         0               0               
-163.449        18167.6         0               0.545842        247.105         
124.276         1.1034          6.92375         0               0               
0.00333193      -0.239223       -2.1327e-006    -0.0033298      -0.242555       
-0.00333406     0.235891        0               0               0               
0               122031          18164.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               25              1               
98.343          0               19.445          2.04941         178442          
177.636         12.7266         0.182464        1.91705         100.365         
-0.345026       1.88576         0.499051        -1.12607        -2.13618        
-9723.67        -1930.72        -4121.44        664.216         4121.44         
179.573         13.0584         -0.437264       -2.3404         191.11          
5891.83         2.39333         2.0261          213.276         1.29353         
-2.5211         -213.47         0               0               -107.098        
47.0821         50              0               1.29515         -2.4545         
-213.501        -107.978        6924.22         0               1               
0               0               0               0               0               
13.0697         179.531         0.175171        1.30382         0.863936        
2084.85         0.863936        1.30382         2.8             0               
0               6926.27         0               1.00844         397.552         
85.6785         1.1034          6.92375         0               0               
-0.247778       0.367642        1.88007         -1.63229        0.61542         
2.12785         -0.119865       0               0               0               
0               140731          6923.56         0               0               
0               0               2.09179         -5.42096        6923.43         
-744.589        34.8233         0.229201        -0.00395434     -0.000604753    
0.0403501       -0.0940804      0.00155353      0.00407456      25              1               
108.763         2               29.865          2.01601         153806          
157.043         7.20501         -0.479654       6.0817          -68.5137        
2.23486         -5.65762        -2.29036        7.24915         13.4938         
-15700.2        553.273         -4998.2         646.228         4998.2          
151.376         4.89302         2.77358         6.73752         170.27          
6100.07         2.33081         1.91148         219.892         1.25041         
-2.48475        -182.888        0               0               -101.708        
40.8766         50              0               1.42434         -2.57491        
-182.762        -92.6684        2.8104          0               1               
0               0               0               0               0               
4.89656         151.324         -0.487349       34.5732         36.1206         
921.304         385.605         369.086         2.8             0               
0               6926.27         0               0.993901        348.62          
81.3664         1.1034          6.92375         0               0               
0.681476        -2.3918         -6.25611        5.57463         -3.07328        
-6.93759        1.71033         2.92497         1.8094          -2.29816        
0               140731          2.941           103.553         -85.1884        
0               0               89.3737         41.1041         3.88675         
-329.037        164.858         64.4113         0.766782        0.822099        
0.342798        0.0285661       3.87714         3.86565         25              1               
83.889          0               5.001           1.42136         134871          
-160.001        29.99           0.0172596       1.24162         0.0214857       
1.24162         0.000465567     -0.0345163      -0.512673       0.000143897     
-936.281        -340.774        -508.146        481.004         508.146         
-160            28.7493         1.01202         -0.000385535    238.736         
31579           2.61244         2.47492         289.97          0.406505        
-1.36459        -119.441        0               0               -155.345        
48.9177         50              0               0.168568        -1.13786        
-119.647        -60.3923        18166.2         0               1               
0               0               0               0               0               
28.7419         -160.008        0.000810285     0.685182        -1.43337        
0               -1.43337        0.685182        0               0               
-163.493        18167.8         0               0.545835        247.105         
124.276         1.1034          6.92361         0               0               
-0.00340215     -0.239192       3.99246e-005    0.00336223      -0.235789       
0.00344207      0.242594        0               0               0               
0               122031          18165.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               26              1               
98.332          0               19.444          2.04879         178514          
177.608         12.6718         0.183092        1.91727         100.862         
-0.361415       1.88291         0.494811        -1.1374         -2.13157        
-9725.71        -1928.99        -4113.69        664.078         4113.69         
179.542         13.0199         -0.458472       -2.33867        191.112         
5889.91         2.39334         2.02612         213.279         1.29407         
-2.52221        -213.589        0               0               -107.186        
47.0802         50              0               1.2937          -2.45389        
-213.622        -108.038        6924.09         0               1               
0               0               0               0               0               
13.0108         179.543         0.17499         -3.55228        -3.19257        
2084.66         -3.19257        -3.55228        2.8             0               
0               6922.53         0               1.00888         397.743         
85.7485         1.1034          6.92361         0               0               
-0.247738       0.384125        1.87412         -1.62638        0.631862        
2.12186         -0.136387       0               0               0               
0               140731          6923.43         0               0               
0               0               2.15487         -5.30058        6923.88         
-744.52         34.8217         0.17245         -0.0029529      -0.000582559    
0.0403034       -0.0921426      -0.021266       -0.0149924      26              1               
108.754         2               29.866          2.01638         153905          
155.231         8.70043         -0.367228       5.48372         -53.2733        
3.2857          -4.39278        -1.55866        12.0505         8.83038         
-15701.6        551.252         -4996.17        646.366         4996.17         
150.836         5.36132         3.99084         5.36152         170.268         
6099.61         2.3308          1.91147         219.893         1.3535          
-2.56853        -182.881        0               0               -101.74         
41.6927         50              0               1.34424         -2.52211        
-182.908        -92.7152        4.42547         0               1               
0               0               0               0               0               
5.34776         150.837         -0.366447       39.6196         30.5007         
213.42          107.97          140.251         2.8             0               
0               6922.53         0               1.02741         348.61          
81.3918         1.1034          6.92361         0               0               
0.511748        -3.75599        -4.57581        4.06406         -4.26773        
-5.08756        3.24424         4.4324          3.90446         -2.09795        
0               140731          4.57494         103.071         -84.7097        
0               0               100.231         63.9973         4.29377         
-76.2215        163.128         92.4872         0.910539        1.33288         
0.344641        0.0623568       6.28227         4.66927         26              1               
83.909          0               5.001           1.42136         134871          
-160.001        29.9902         0.0196116       1.24164         0.0241196       
1.24164         0.000522648     -0.147133       -0.512681       0.000235263     
-936.281        -340.772        -508.147        481.004         508.147         
-160.001        28.7495         1.01204         -0.00043424     238.736         
31579           2.61244         2.47492         289.97          0.406502        
-1.36459        -119.441        0               0               -155.345        
48.9176         50              0               0.168567        -1.13786        
-119.647        -60.3922        18163.4         0               1               
0               0               0               0               0               
28.7393         -160.002        -0.000810285    0.599384        -1.45592        
0               -1.45592        0.599384        0               0               
-163.495        18156.7         0               0.545834        247.105         
124.276         1.1034          6.92358         0               0               
-0.00021656     -0.239201       3.90163e-005    0.000177544     -0.238984       
0.000255576     0.239417        0               0               0               
0               122031          18162.9         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               27              1               
98.346          0               19.438          2.04806         178643          
177.545         12.6574         0.187692        1.92076         100.459         
-0.348804       1.88883         0.494509        -1.13581        -2.13371        
-9726.01        -1920.11        -4102.68        663.932         4102.68         
179.485         12.9928         -0.442638       -2.34676        191.124         
5887.17         2.39337         2.02618         213.293         1.29382         
-2.52304        -213.768        0               0               -107.31         
47.0732         50              0               1.29525         -2.45617        
-213.799        -108.128        6924.01         0               1               
0               0               0               0               0               
12.9781         179.491         0.175158        0.40054         -0.398828       
2085.52         -0.398828       0.40054         2.8             0               
0               6922.91         0               1.00922         398.029         
85.8478         1.1034          6.92358         0               0               
-0.248304       0.371202        1.8822          -1.63389        0.619506        
2.1305          -0.122899       0               0               0               
0               140731          6923.35         0               0               
0               0               2.26313         -5.19289        6923.22         
-744.829        34.8234         0.115294        -0.00199239     -0.000282071    
0.0415665       -0.0903933      -0.00270083     -0.00185964     27              1               
108.774         2               29.866          2.01742         154030          
154.817         7.11865         -0.356674       4.50191         -64.2848        
1.95664         -4.05526        -1.12245        7.22241         7.17808         
-15699.8        555.488         -4997.76        646.69          4997.76         
150.755         5.11787         2.3241          4.84401         170.268         
6099.97         2.3308          1.91147         219.893         1.38069         
-2.59112        -182.93         0               0               -101.737        
43.2459         50              0               1.44505         -2.59018        
-182.901        -92.7453        2.82211         0               1               
0               0               0               0               0               
5.09844         150.761         -0.35544        -27.3096        -41.883         
-463.012        -616.473        -401.969        2.8             0               
0               6922.91         0               1.03645         348.687         
81.3896         1.1034          6.92358         0               0               
0.492434        -2.4255         -4.43           3.93757         -2.91794        
-4.92244        1.93307         2.82239         2.30407         -1.63008        
0               140731          3.02528         102.978         -84.9469        
0               0               105.276         56.5585         2.37804         
165.362         173.391         172.064         2.43706         1.75479         
0.343243        0.0514035       8.29779         12.2956         27              1               
83.909          0               5.001           1.42135         134871          
-160            29.9912         -0.000810285    1.24186         -0.00353581     
1.24186         -7.66309e-005   0.0533334       -0.512484       9.46141e-006    
-936.273        -340.777        -508.155        481.003         508.155         
-160            28.7503         1.01221         6.46826e-005    238.736         
31579           2.61244         2.47492         289.97          0.406527        
-1.3646         -119.44         0               0               -155.345        
48.9175         50              0               0.168556        -1.13785        
-119.646        -60.3921        18163.4         0               1               
0               0               0               0               0               
28.7336         -159.992        0.000810285     0.624507        -1.45465        
0               -1.45465        0.624507        0               0               
-163.469        18169.6         0               0.545841        247.105         
124.276         1.1034          6.92374         0               0               
-0.00443943     -0.239253       -2.14184e-006   0.00444157      -0.234814       
0.00443729      0.243693        0               0               0               
0               122031          18162.9         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               28              1               
98.348          0               19.44           2.04878         178505          
177.551         12.7094         0.169176        1.91184         100.516         
-0.349045       1.87972         0.494765        -1.14274        -2.1239         
-9723.9         -1918.03        -4114.07        664.074         4114.07         
179.482         13.0457         -0.442362       -2.33372        191.12          
5890            2.39336         2.02616         213.288         1.29424         
-2.52222        -213.57         0               0               -107.178        
47.089          50              0               1.29491         -2.45479        
-213.602        -108.028        6924.46         0               1               
0               0               0               0               0               
13.0343         179.489         0.174526        -0.612057       -3.535          
2085.53         -3.535          -0.612057       2.8             0               
0               6933.71         0               1.00889         397.712         
85.7428         1.1034          6.92374         0               0               
-0.247082       0.372358        1.87341         -1.62632        0.61944         
2.12049         -0.125275       0               0               0               
0               140731          6923.8          0               0               
0               0               2.27035         -5.34092        6922.8          
-744.831        34.8241         0.12595         -0.0021558      -0.000429925    
0.0415021       -0.0927786      -0.00749709     -0.0165943      28              1               
108.762         2               29.854          2.01642         153862          
155.792         7.00338         -0.427792       5.06513         -70.3792        
1.70478         -4.77033        -1.68326        3.02142         10.4577         
-15700.2        553.253         -4998.49        646.361         4998.49         
151.009         5.24267         2.09829         5.59554         170.292         
6100.13         2.33088         1.91161         219.883         1.32227         
-2.54286        -182.869        0               0               -101.705        
42.4331         50              0               1.46466         -2.60172        
-182.774        -92.6878        2.81154         0               1               
0               0               0               0               0               
5.23576         151.011         -0.41832        26.2887         42.5312         
969.354         478.454         295.735         2.8             0               
0               6933.71         0               1.01714         348.59          
81.3639         1.1034          6.92374         0               0               
0.582378        -1.85681        -5.50351        4.92113         -2.43919        
-6.08589        1.27443         2.94374         1.52421         -2.51841        
0               140731          2.96009         103.225         -84.8325        
0               0               92.463          34.1731         1.3344          
-346.198        183.429         63.85           0.916669        0.63371         
0.335105        -0.00893806     2.99595         4.57111         28              1               
83.899          0               5.001           1.42135         134871          
-160            29.9907         -0.00659613     1.24176         -0.0102205      
1.24176         -0.000221491    0.0966708       -0.512563       -2.40162e-005   
-936.275        -340.78         -508.151        481.004         508.151         
-160            28.7499         1.01213         0.000184894     238.736         
31579           2.61244         2.47492         289.97          0.406519        
-1.3646         -119.441        0               0               -155.345        
48.9175         50              0               0.168561        -1.13786        
-119.646        -60.3921        18164.8         0               1               
0               0               0               0               0               
28.7557         -160.012        -0.000810285    0.566135        -1.42756        
0               -1.42756        0.566135        0               0               
-163.462        18168.7         0               0.545839        247.105         
124.276         1.1034          6.92369         0               0               
0.00186137      -0.23924        -1.30994e-005   -0.00184827     -0.241102       
-0.00187447     0.237379        0               0               0               
0               122031          18164.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               29              1               
98.335          0               19.437          2.0478          178763          
177.609         12.6092         0.171767        1.92073         100.657         
-0.355327       1.88759         0.498758        -1.13611        -2.14696        
-9727.34        -1928.15        -4095.62        663.907         4095.62         
179.547         12.9516         -0.451196       -2.34688        191.126         
5885.4          2.39338         2.02619         213.295         1.29404         
-2.52414        -213.914        0               0               -107.395        
47.0711         50              0               1.29466         -2.45656        
-213.946        -108.201        6924.56         0               1               
0               0               0               0               0               
12.9579         179.538         0.17498         0.679513        -4.05276        
2085.16         -4.05276        0.679513        2.8             0               
0               6933.98         0               1.00966         398.262         
85.9156         1.1034          6.92369         0               0               
-0.248291       0.378252        1.88048         -1.63219        0.626543        
2.12877         -0.129961       0               0               0               
0               140731          6923.9          0               0               
0               0               2.15132         -5.08824        6925.13         
-744.7          34.8194         0.163796        -0.00263872     -0.0010999      
0.0402373       -0.0879613      -0.00145566     -0.0190312      29              1               
108.773         2               29.875          2.01428         153566          
155.694         7.38895         -0.424389       5.30035         -68.2471        
1.96918         -4.92195        -2.3317         6.592           13.1309         
-15699.8        556.309         -4996.97        645.685         4996.97         
150.757         5.358           2.40424         5.80237         170.25          
6099.79         2.33075         1.91137         219.9           1.31146         
-2.53258        -182.676        0               0               -101.701        
42.0755         50              0               1.44582         -2.58777        
-182.586        -92.5871        4.10105         0               1               
0               0               0               0               0               
5.36025         150.74          -0.424953       -32.8125        -37.7272        
-168.626        -146.927        -127.787        2.8             0               
0               6933.98         0               1.01303         348.281         
81.3605         1.1034          6.92369         0               0               
0.597317        -2.21013        -5.58142        4.9841          -2.80745        
-6.17873        1.61281         4.11411         3.0946          -2.71097        
0               140731          4.29568         103.022         -84.7107        
0               0               103.8           50.7112         2.57339         
60.2237         172.021         127.663         1.57541         1.57566         
0.371952        0.0394741       7.36093         7.9609          29              1               
83.899          0               5.001           1.42136         134871          
-160.001        29.9907         0.0109547       1.24175         0.0179877       
1.24175         0.00038981      -0.035273       -0.512568       3.61173e-006    
-936.279        -340.771        -508.151        481.004         508.151         
-160.001        28.7499         1.01212         -0.000323079    238.736         
31579           2.61244         2.47492         289.97          0.406509        
-1.36459        -119.441        0               0               -155.345        
48.9175         50              0               0.168562        -1.13786        
-119.646        -60.3921        18164.8         0               1               
0               0               0               0               0               
28.7666         -160.04         0.000810285     0.625554        -1.41958        
0               -1.41958        0.625554        0               0               
-163.486        18172.3         0               0.545836        247.105         
124.276         1.1034          6.92362         0               0               
