1 input_SAM_IR_SRBM_Radar_#1_#2_#3.asc  Feb 14 2018 11:31:38
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
45.611          46.0952         0               1.06267         -1.59051        
-85.0384        -43.3145        6238.54         0.000433103     0               
-0.000123183    12.9898         -6.34252        0.008449        -0.00314592     
85.7986         58.3164         0.0796816       5.24133         -1.95384        
5038.63         -1.95384        5.24133         2.00075         -2518.37        
0               1769.96         0               0.695297        191.834         
27.0411         0.999259        6.39221         0               0               
0.0149134       -0.745789       -0.171695       0.156781        -0.760702       
-0.186608       0.730876        0               0               0               
0               240631          6237.79         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116318       0.221634        0               0               6               1               
453.341         2               25.0535         2.80748         66985.2         
82.486          83.405          -2.77742        1.97948         -159.317        
-1.85199        -0.699024       57.6435         2.65599         -7.97343        
995.952         1811.07         -14985.5        828.424         14985.5         
73.074          85.1446         -0.992015       0.425334        179.893         
7416.38         2.35968         1.96441         216.043         1.1082          
-1.61391        -65.8761        0               0               -24.7029        
37.6726         38.8735         0               0.918342        -1.39327        
-66.0934        -33.7433        4.75084         1.28787         0               
-2.0008         18.7592         -4.41515        2.00814         -4.20062        
85.1436         72.8418         -2.92529        -18.1303        34.3867         
-1123.86        482.579         -254.438        3.37822         332.677         
0               1769.96         0               0.645565        161.402         
19.7623         0.999259        6.39221         0               0               
0.346973        1.7445          0.0446455       -0.391619       1.39753         
-0.302328       -2.09148        4.63071         -2.1849         -4.08285        
0               240631          5.02042         -179.517        -82.4592        
0               0               0               0               0               
0               0               0               0               0               
-0.116318       0.221634        0               0               6               1               
433.279         0               5.00147         1.37646         118653          
54.9962         77.9546         0.0467279       0.336312        0.0799183       
0.336312        0.000469098     -0.122647       -0.132097       -1.98878e-006   
135.321         193.249         -1038.26        462.988         1038.26         
54.9971         77.6185         0.240415        -0.00033755     238.73          
31764.4         2.61241         2.47489         289.956         0.390136        
-1.2526         -106.006        0               0               -146.402        
49.7436         50              0               0.189932        -1.05382        
-106.179        -53.6164        49569.9         0               0               
0               0               0               0               0               
77.6328         54.9214         0.000810285     -1.6503         0.634122        
0               0.634122        -1.6503         0               0               
61.0647         13831           0               0.50104         225.61          
117.122         0.999259        6.39218         0               0               
-0.00105431     -0.0599402      3.67847e-005    0.00101753      -0.0588859      
0.0010911       0.0609945       0               0               0               
0               222031          49569.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               7               1               
450.829         0               22.5515         2.6362          80843.5         
60.5497         86.4532         0.431618        0.673302        -11.6046        
0.659541        -0.135436       -5.56239        -0.684407       0.347373        
932.181         1677.8          -12985.9        777.883         12985.9         
58.6175         85.7934         0.397613        0.0810981       184.897         
7275.79         2.37469         1.99193         214.041         1.1889          
-1.73934        -84.8337        0               0               -33.759         
45.6001         46.0812         0               1.06217         -1.59003        
-84.9775        -43.2838        6238.19         0.000147875     0               
-0.000225156    12.9819         -6.38062        0.00977787      -0.00283001     
85.8084         58.3837         0.0795725       5.93902         -1.79309        
5039.53         -1.79309        5.93902         2.00075         -2518.82        
0               1766.56         0               0.695735        191.734         
27.0072         0.999259        6.39218         0               0               
0.0126006       -0.747172       -0.14938        0.136779        -0.759773       
-0.16198        0.734572        0               0               0               
0               240631          6237.44         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116462       0.222317        0               0               7               1               
453.336         2               25.0585         2.80943         66990.6         
105.394         85.6726         -0.000810285    2.35162         -103.127        
-0.53435        -2.29014        -33.9596        8.80326         1.8042          
998.146         1810.83         -14993.9        828.998         14993.9         
74.4681         85.5202         -0.33507        1.19021         179.883         
7416.88         2.35965         1.96436         216.047         0.985448        
-1.48835        -65.9702        0               0               -24.6666        
37.4642         38.8747         0               1.03503         -1.51281        
-65.9376        -33.7252        5.14003         1.85882         0               
-1.62071        18.7345         2.38847         4.78157         -0.518899       
85.5384         74.2879         -0.000810285    -38.6681        4.00175         
-1050.49        55.7692         -538.888        3.3781          310.97          
0               1766.56         0               0.595339        161.552         
19.7333         0.999259        6.39218         0               0               
0.245512        -0.100208       -2.38709        2.14158         -0.345721       
-2.6326         -0.145304       4.93936         -4.56699        -1.88146        
0               240631          5.49051         -179.59         -82.5637        
0               0               0               0               0               
0               0               0               0               0               
-0.116462       0.222317        0               0               7               1               
433.269         0               5.00147         1.37646         118652          
55.002          77.9551         -0.000810285    0.336406        -0.0157376      
0.336406        -9.24012e-005   -0.134277       -0.132025       4.62099e-005    
135.311         193.25          -1038.26        462.988         1038.26         
55.0016         77.6189         0.240483        6.64874e-005    238.73          
31764.4         2.61241         2.47489         289.956         0.390157        
-1.25261        -106.006        0               0               -146.402        
49.7436         50              0               0.189927        -1.05382        
-106.179        -53.6163        49587.6         0               0               
0               0               0               0               0               
77.6207         54.9628         -0.000810285    -1.72071        0.722343        
0               0.722343        -1.72071        0               0               
61.0698         13816.3         0               0.501046        225.61          
117.122         0.999261        6.39231         0               0               
0.00399998      -0.0599528      -7.48157e-006   -0.0039925      -0.0639528      
-0.00400746     0.0559528       0               0               0               
0               222031          49587.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               8               1               
450.833         0               22.5655         2.63323         80722.3         
61.037          86.4515         0.000810285     0.673463        -17.6332        
0.641823        -0.204003       -6.63166        -0.689609       0.414651        
929.248         1685.33         -12981          777.006         12981           
58.1904         85.8067         0.386821        0.122223        184.869         
7275.39         2.37461         1.99178         214.052         1.1855          
-1.73516        -84.7847        0               0               -33.7915        
45.5462         46.0266         0               1.06531         -1.59203        
-84.9221        -43.2571        6237.36         0.000548031     0               
-0.000102172    13.1373         -6.28787        0.00855445      -0.00340959     
85.8038         58.0886         0.0814959       5.31074         -2.08684        
5037.78         -2.08684        5.31074         2.00075         -2517.94        
0               1755.77         0               0.694062        191.655         
27.0332         0.999261        6.39231         0               0               
0.0200653       -0.723449       -0.222093       0.202027        -0.743514       
-0.242158       0.703384        0               0               0               
0               240631          6236.61         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116103       0.223457        0               0               8               1               
453.34          2               25.0725         2.80979         67075.6         
66.8363         87.3166         -4.55612        1.61789         -2.38067        
1.61649         -0.0671959      93.8151         12.0997         -6.36448        
997.078         1815.71         -14987.4        829.105         14987.4         
69.0156         85.6775         0.7539          0.0534784       179.855         
7416.5          2.35957         1.9642          216.058         1.15614         
-1.6637         -65.8661        0               0               -24.6925        
37.948          38.9292         0               0.965849        -1.45094        
-66.078         -33.7645        8.04101         0.921462        0               
-1.67899        17.8501         -6.9309         5.05215         -4.22326        
85.6748         68.9132         -4.52918        8.58991         -6.21571        
13.443          -6.21571        8.58991         3.3781          -3.97947        
0               1755.77         0               0.665481        161.386         
19.754          0.999261        6.39231         0               0               
0.494658        -2.95726        0.170639        -0.665297       -3.45192        
-0.324019       2.4626          8.04413         -7.48957        -2.93502        
0               240631          8.27101         -179.472        -82.6549        
0               0               0               0               0               
0               0               0               0               0               
-0.116103       0.223457        0               0               8               1               
433.299         0               5.00147         1.37646         118652          
54.9988         77.9557         0.00620806      0.336513        0.0155744       
0.336513        9.14717e-005    0.1344          -0.131918       -4.31273e-006   
135.313         193.243         -1038.26        462.988         1038.26         
54.9991         77.6194         0.240557        -6.63432e-005   238.73          
31764.4         2.61241         2.47489         289.956         0.390157        
-1.25261        -106.006        0               0               -146.402        
49.7435         50              0               0.189922        -1.05382        
-106.179        -53.6163        49534.5         0               0               
0               0               0               0               0               
77.621          54.9784         0.000810285     -1.61672        0.705033        
0               0.705033        -1.61672        0               0               
61.0546         13855.2         0               0.501046        225.61          
117.122         0.99926         6.39231         0               0               
-0.00399976     -0.0599819      5.51955e-006    0.00399424      -0.0559821      
0.00400528      0.0639817       0               0               0               
0               222031          49534.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               9               1               
450.834         0               22.5365         2.63554         80933.6         
60.6748         86.4568         0.211043        0.713111        -14.127         
0.691547        -0.174047       -6.29428        -0.596913       0.39352         
924.966         1671.72         -12975.6        777.687         12975.6         
58.2504         85.7635         0.417225        0.104534        184.927         
7274.94         2.37478         1.9921          214.029         1.18587         
-1.73681        -84.9556        0               0               -33.8119        
45.6168         46.1267         0               1.05977         -1.5883         
