1 input_SAM_RF_AC_Radar_#1_#2_#3.asc  Feb 14 2018 11:31:38
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
17.5874         42.2639         -0.340517       -2.03657        4.21836         
1739.22         4.21836         -2.03657        3               0               
0               6938.96         0               0.853602        287.312         
50.8427         1.04444         6.62581         0               0               
0.254443        1.81341         -1.87785        1.6234          1.55897         
-2.13229        -2.06786        0               0               0               
0               140731          6940.22         0               0               
0               0               -3.02723        -5.7657         6940.32         
-579.74         34.7798         0.139114        0.00223514      -0.000948312    
-0.0547433      -0.0996761      -0.0169497      0.0237178       24              2               
171.157         2               35.809          2.99674         166618          
54.023          7.22116         0.357745        2.86194         41.1251         
2.15661         1.88187         -1.39654        1.04779         4.46843         
15002.1         12787.4         -9998.82        897.649         9998.82         
55.8923         5.05049         3.12967         -2.83563        158.382         
6965.35         2.29515         1.8461          199.668         1.17026         
-2.41737        -167.306        0               0               -55.1298        
45.1028         50              0               1.09175         -2.31698        
-167.402        -84.8593        3.31711         0               1               
0               0               0               0               0               
5.03707         55.8833         0.343547        42.3175         -26.6314        
-310.515        -256.984        408.349         3               0               
0               6938.96         0               0.966948        323.689         
44.1038         1.04444         6.62581         0               0               
-0.175701       -2.89783        1.93658         -1.76088        -2.72213        
2.11228         3.07354         3.07109         1.19102         -2.83073        
0               140731          3.05942         -45.6382        -83.5712        
0               0               65.0999         19.6861         2.71014         
103.505         171.12          174.797         1.62474         -2.58215        
-0.0664064      -0.0367052      -12.8764        8.09806         24              2               
140.339         0               5.001           1.39659         125652          
20.0001         49.923          -0.0110839      0.985837        -0.0119722      
0.985837        -0.000205985    0.117534        -0.395713       -8.51238e-005   
689.282         250.878         -804.567        471.024         804.567         
20.0001         48.9379         0.747327        0.000159934     238.736         
31683.8         2.61244         2.47492         289.97          0.397451        
-1.3014         -111.816        0               0               -150.329        
49.2021         50              0               0.169974        -1.08364        
-112.012        -56.5478        17684.3         0               1               
0               0               0               0               0               
48.9446         20.0147         -0.000810285    2.74744         -0.397393       
0               -0.397393       2.74744         0               0               
18.76           17678.4         0               0.520559        234.906         
120.263         1.04444         6.62577         0               0               
0.00123704      -0.181907       -1.00726e-005   -0.00122696     -0.183144       
-0.00124711     0.18067         0               0               0               
0               122031          17683.9         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               25              2               
160.002         0               24.664          2.45375         134603          
44.2342         15.9734         -0.359171       2.49376         -130.408        
-1.6171         -1.89862        -0.476428       -1.8542         1.58048         
9864.94         5500.7          -8755.03        748.154         8755.03         
42.232          17.5684         -1.66175        1.94914         180.672         
6794.78         2.36202         1.9687          215.731         1.20077         
-2.13601        -144.832        0               0               -63.697         
46.9567         50              0               1.09715         -1.99299        
-144.958        -73.4756        6940.98         0               1               
0               0               0               0               0               
17.5775         42.2502         -0.338247       3.05577         -2.55332        
1739.99         -2.55332        3.05577         3               0               
0               6939.74         0               0.854405        287.732         
50.9576         1.04444         6.62577         0               0               
0.253388        1.79714         -1.87409        1.6207          1.54375         
-2.12747        -2.05052        0               0               0               
0               140731          6940.24         0               0               
0               0               -3.00704        -5.59851        6942.18         
-579.996        34.7775         0.149367        0.00160181      -0.0020568      
-0.0539314      -0.0957965      0.0118248       -0.0144019      25              2               
171.131         2               35.793          2.99431         166279          
55.2268         8.25783         0.148831        2.83674         16.0538         
2.72628         0.784173        -3.02401        2.07149         9.89823         
15003.8         12779.6         -10001.5        896.884         10001.5         
55.9965         5.52875         3.87775         -1.26268        158.414         
6965.7          2.29524         1.84628         199.724         1.25341         
-2.50039        -166.943        0               0               -55.1261        
45.168          50              0               1.05283         -2.27841        
-167.169        -84.7237        5.32628         0               1               
0               0               0               0               0               
5.52887         56.0173         0.171282        -5.04903        49.7444         
225.551         150.262         -15.2515        3               0               
0               6939.74         0               1.00016         323.108         
44.1009         1.04444         6.62577         0               0               
-0.0739387      -3.90926        0.3944          -0.320461       -3.83532        
0.468339        3.9832          5.28355         -1.48796        -5.06971        
0               140731          5.19087         -45.5318        -82.9586        
0               0               77.4819         -17.7001        6.77616         
-75.1837        155.202         75.3407         1.30725         -0.141996       
-0.0237256      -0.0311836      -0.710637       6.53154         25              2               
140.359         0               5.001           1.39659         125652          
20.0018         49.9232         -0.0118401      0.985873        -0.0250003      
0.985872        -0.000430152    0.0127999       -0.395666       2.88939e-005    
689.278         250.887         -804.568        471.024         804.568         
20.0014         48.9381         0.747359        0.000330126     238.736         
31683.8         2.61244         2.47492         289.97          0.397438        
-1.30139        -111.816        0               0               -150.329        
49.202          50              0               0.169973        -1.08364        
-112.012        -56.5478        17685.7         0               1               
0               0               0               0               0               
48.9361         20.0072         -0.000810285    2.76872         -0.406404       
0               -0.406404       2.76872         0               0               
18.7592         17678.9         0               0.520555        234.906         
120.263         1.04444         6.62568         0               0               
0.00374066      -0.181899       -3.49055e-005   -0.00370575     -0.18564        
-0.00377556     0.178159        0               0               0               
0               122031          17685.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               26              2               
160.023         0               24.665          2.45352         134634          
44.2973         15.9564         -0.342747       2.51187         -130.279        
-1.62455        -1.91606        -0.471721       -1.87976        1.57626         
9866.87         5504.29         -8752.2         748.113         8752.2          
42.2774         17.5591         -1.67046        1.96815         180.67          
6794.36         2.36201         1.96868         215.732         1.19953         
-2.13513        -144.872        0               0               -63.7211        
46.9338         50              0               1.09656         -1.99269        
-144.997        -73.495         6941.14         0               1               
0               0               0               0               0               
17.5624         42.2729         -0.341537       3.70961         4.93025         
1739.57         4.93025         3.70961         3               0               
0               6936.74         0               0.854054        287.795         
50.9769         1.04444         6.62568         0               0               
0.255888        1.80277         -1.88806        1.63217         1.54689         
-2.14394        -2.05866        0               0               0               
0               140731          6940.4          0               0               
0               0               -3.04625        -5.55811        6941.55         
-579.858        34.778          0.160026        0.00208734      -0.00185574     
-0.054974       -0.0954963      0.0152765       0.0277198       26              2               
171.154         2               35.796          2.99098         165888          
53.8079         7.42322         0.352304        2.67471         44.591          
1.90544         1.87741         -2.08355        -1.26623        6.34853         
15002.5         12786.4         -10002.4        895.876         10002.4         
55.674          5.50576         2.78466         -2.80582        158.408         
6965.8          2.29522         1.84624         199.714         1.1735          
-2.41658        -166.796        0               0               -55.1508        
45.4482         50              0               1.11195         -2.3319         
-166.875        -84.6034        4.13402         0               1               
0               0               0               0               0               
5.50667         55.6702         0.350982        -28.08          41.3704         
395.712         246.998         -167.649        3               0               
0               6936.74         0               0.966631        322.874         
44.1207         1.04444         6.62568         0               0               
-0.175957       -2.38846        1.95164         -1.77568        -2.2125         
2.12759         2.56442         4.09126         -2.33201        -3.36157        
0               140731          4.02594         -45.9506        -82.9959        
0               0               77.0733         -35.351         5.12393         
-131.904        160.057         85.1673         1.22752         -0.838294       
-0.0405617      -0.0618302      -4.18669        6.11635         26              2               
140.359         0               5.001           1.39659         125652          
19.9994         49.9228         0.0116352       0.985789        0.0166651       
0.985789        0.000286713     0.100272        -0.395755       3.82809e-005    
689.285         250.876         -804.565        471.024         804.565         
19.9996         48.9377         0.747295        -0.000220146    238.736         
31683.8         2.61244         2.47492         289.97          0.397447        
-1.30139        -111.816        0               0               -150.329        
49.2021         50              0               0.169976        -1.08364        
-112.012        -56.5478        17685.7         0               1               
0               0               0               0               0               
48.93           19.9489         -0.000810285    2.80409         -0.390217       
0               -0.390217       2.80409         0               0               
18.7288         17687.5         0               0.520558        234.906         
120.263         1.04444         6.62574         0               0               
0.00175038      -0.181889       2.37952e-005    -0.00177418     -0.183639       
-0.00172659     0.180138        0               0               0               
0               122031          17685.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               27              2               
160.031         0               24.673          2.45452         134484          
44.3428         15.9718         -0.33185        2.52143         -130.599        
-1.64146        -1.91421        -0.472986       -1.89693        1.57419         
9857.76         5513.38         -8765.32        748.281         8765.32         
42.3246         17.5918         -1.68585        1.96485         180.654         
6796.3          2.36196         1.9686          215.738         1.19933         
-2.1339         -144.682        0               0               -63.6136        
46.9249         50              0               1.09465         -1.98991        
-144.809        -73.3993        6940.95         0               1               
0               0               0               0               0               
17.5896         42.2799         -0.342172       1.61807         1.06557         
1740.06         1.06557         1.61807         3               0               
0               6938.45         0               0.853559        287.491         
50.8909         1.04444         6.62574         0               0               
0.255885        1.82328         -1.88425        1.62837         1.56739         
-2.14013        -2.07916        0               0               0               
0               140731          6940.21         0               0               
0               0               -3.18656        -5.68093        6940.62         
-580.019        34.7804         0.179541        0.00272472      -0.00154766     
-0.0581905      -0.0979421      0.00364919      0.00596295      27              2               
171.146         2               35.788          3.00174         167124          
55.809          7.19289         0.0856791       2.04786         5.65533         
2.0379          0.201762        -3.0835         0.280591        11.0924         
15004.6         12782.4         -10000.8        899.123         10000.8         
55.9968         5.15559         2.89999         -0.407954       158.424         
6965.6          2.29527         1.84633         199.742         1.2932          
-2.54547        -167.375        0               0               -55.0788        
46.5044         50              0               1.09733         -2.3242         
-167.598        -84.9613        6.40353         0               1               
0               0               0               0               0               
5.15165         55.9562         0.0736054       -16.8374        47.0797         
139.056         95.5333         -34.1662        3               0               
0               6938.45         0               1.01819         323.8           
44.0631         1.04444         6.62574         0               0               
-0.0214704      -2.95846        -0.332255       0.353725        -2.93699        
-0.310784       2.97993         6.32496         -0.750058       -6.28033        
0               140731          6.23844         -45.4861        -83.4372        
0               0               75.7677         -8.13642        6.41296         
-46.352         156.159         82.3359         1.34804         -0.497846       
-0.0355872      -0.0362587      -2.48656        6.73321         27              2               
140.349         0               5.001           1.39659         125652          
20.0014         49.9227         -0.017099       0.985772        -0.0290025      
0.985772        -0.000498963    0.125025        -0.39575        2.13922e-005    
689.282         250.885         -804.565        471.024         804.565         
20.0011         48.9377         0.747282        0.000383579     238.736         
31683.8         2.61244         2.47492         289.97          0.397435        
-1.30139        -111.816        0               0               -150.329        
49.2021         50              0               0.169977        -1.08365        
-112.012        -56.5478        17685           0               1               
0               0               0               0               0               
48.938          20.0116         0.000810285     2.72789         -0.428913       
0               -0.428913       2.72789         0               0               
18.7148         17682.9         0               0.520554        234.906         
120.263         1.04444         6.62566         0               0               
-0.00590164     -0.181888       -3.83965e-005   0.00594004      -0.175986       
0.00586325      0.18779         0               0               0               
0               122031          17684.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               28              2               
160.021         0               24.673          2.45432         134527          
44.2592         15.9812         -0.358565       2.50958         -130.527        
-1.63134        -1.90727        -0.469396       -1.88459        1.56445         
9868.51         5499            -8762.05        748.254         8762.05         
42.2476         17.5903         -1.67566        1.95803         180.654         
6795.82         2.36196         1.9686          215.738         1.19999         
-2.13482        -144.731        0               0               -63.6412        
46.9386         50              0               1.09572         -1.99121        
-144.858        -73.4244        6941.28         0               1               
0               0               0               0               0               
17.5858         42.256          -0.340566       -0.500488       -4.76683        
1738.97         -4.76683        -0.500488       3               0               
0               6945.94         0               0.853929        287.57          
50.9129         1.04444         6.62566         0               0               
0.254796        1.8134          -1.87867        1.62387         1.5586          
-2.13346        -2.06819        0               0               0               
0               140731          6940.54         0               0               
0               0               -2.97323        -5.66638        6939.08         
-579.658        34.784          0.177601        0.00302323      -0.000684361    
-0.0546287      -0.0984792      -0.00805961     -0.0268741      28              2               
171.156         2               35.808          2.99213         166115          
53.8984         7.68495         0.307236        3.08699         34.4651         
2.54592         1.74637         -2.15017        3.81481         6.67606         
15004           12786           -9998.43        896.27          9998.43         
55.6295         5.12522         3.6465          -2.64578        158.384         
6965.3          2.29515         1.84611         199.672         1.18292         
-2.42777        -166.99         0               0               -55.1745        
44.7283         50              0               1.06683         -2.2912         
-167.125        -84.7082        5.3255          0               1               
0               0               0               0               0               
5.11199         55.6407         0.323609        -40.5621        -29.2355        
-997.051        -971.091        -1347.32        3               0               
0               6945.94         0               0.971107        323.184         
44.1396         1.04444         6.62566         0               0               
-0.160915       -3.56083        1.78125         -1.62034        -3.39991        
1.94217         3.72174         5.26849         1.6406          -5.00654        
0               140731          5.19024         -45.9906        -83.4813        
0               0               76.8352         16.8023         4.75613         
332.35          161.35          187.343         1.91291         2.65181         
-0.0140747      0.042078        13.2556         9.55041         28              2               
140.369         0               5.001           1.39659         125652          
20.002          49.9231         -0.0438372      0.985839        -0.0622151      
0.985838        -0.00107043     0.0390334       -0.395716       -0.000157822    
689.279         250.886         -804.567        471.024         804.567         
20.0015         48.938          0.747341        0.000819482     238.736         
31683.8         2.61244         2.47492         289.97          0.397403        
-1.30136        -111.816        0               0               -150.329        
49.202          50              0               0.169974        -1.08364        
-112.012        -56.5478        17686.4         0               1               
0               0               0               0               0               
48.9165         20.026          -0.000810285    2.74931         -0.431111       
0               -0.431111       2.74931         0               0               
18.6973         17688.1         0               0.520545        234.906         
120.263         1.04443         6.62545         0               0               
0.0030052       -0.181875       -9.76364e-005   -0.00290757     -0.18488        
-0.00310284     0.17887         0               0               0               
0               122031          17685.9         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               29              2               
160.057         0               24.689          2.45559         134368          
44.2844         15.9824         -0.355729       2.50976         -130.985        
-1.64666        -1.8943         -0.469203       -1.89872        1.56109         
9865.92         5506.7          -8777.06        748.482         8777.06         
42.2862         17.6071         -1.68941        1.94317         180.622         
6798.03         2.36187         1.96842         215.751         1.20072         
-2.13445        -144.517        0               0               -63.5208        
46.941          50              0               1.09403         -1.98866        
-144.646        -73.3172        6941.37         0               1               
0               0               0               0               0               
17.585          42.2913         -0.339249       -0.25957        1.68265         
1739.22         1.68265         -0.25957        3               0               
0               6941.99         0               0.853782        287.227         
50.8166         1.04443         6.62545         0               0               
0.253265        1.83204         -1.86526        1.61199         1.57878         
-2.11852        -2.08531        0               0               0               
0               140731          6940.63         0               0               
0               0               -3.0066         -5.79313        6942.24         
-579.741        34.7766         0.203913        0.0022305       -0.00277327     
-0.0545376      -0.0983777      -0.00690184     0.00944154      29              2               
171.186         2               35.818          2.99468         166384          
54.5165         7.435           0.244953        2.59909         29.973          
2.25187         1.29815         -2.3971         1.36318         7.83232         
15003.7         12793.3         -9999.01        897.029         9999.01         
55.801          5.17635         3.24227         -1.9958         158.364         
6965.38         2.29509         1.846           199.637         1.21523         
-2.46244        -167.141        0               0               -55.1502        
45.562          50              0               1.08633         -2.31094        
-167.291        -84.8012        5.17882         0               1               
0               0               0               0               0               
5.1516          55.8044         0.253593        -12.1913        48.4909         
816.897         436.237         -109.677        3               0               
0               6941.99         0               0.984974        323.426         
44.1201         1.04443         6.62545         0               0               
-0.121883       -3.08828        1.12042         -0.998536       -2.9664         
1.2423          3.21017         5.04537         1.02874         -4.93938        
0               140731          4.99083         -45.7652        -83.4127        
0               0               73.5744         10.1611         5.80177         
-272.299        157.898         61.9184         1.04691         -0.268034       
-0.051761       -0.030712       -1.33625        5.23002         29              2               
140.359         0               5.001           1.39659         125652          
20.0011         49.9228         -0.0161088      0.985792        -0.0255993      
0.985791        -0.000440422    0.0778423       -0.395773       -2.38794e-005   
689.282         250.884         -804.565        471.024         804.565         
20.0009         48.9378         0.747293        0.000335675     238.736         
31683.8         2.61244         2.47492         289.97          0.397438        
-1.30139        -111.816        0               0               -150.329        
49.2021         50              0               0.169976        -1.08364        
-112.012        -56.5478        17685.7         0               1               
0               0               0               0               0               
48.9577         20.0443         -0.000810285    2.77733         -0.441985       
0               -0.441985       2.77733         0               0               
18.7244         17697.7         0               0.520555        234.906         
120.263         1.04444         6.62568         0               0               
0.00204545      -0.181904       -4.50992e-005   -0.00200035     -0.183949       
-0.00209055     0.179858        0               0               0               
0               122031          17685.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               30              2               
160.044         0               24.686          2.45531         134414          
44.223          15.9748         -0.36314        2.51432         -130.88         
-1.64617        -1.90077        -0.478268       -1.89257        1.57993         
9872.98         5496.5          -8773.17        748.438         8773.17         
42.2179         17.5987         -1.68983        1.95049         180.628         
6797.46         2.36188         1.96845         215.749         1.20028         
-2.13437        -144.575        0               0               -63.5524        
46.9346         50              0               1.09414         -1.98906        
-144.704        -73.3464        6941.36         0               1               
0               0               0               0               0               
17.6064         42.2455         -0.340122       -0.262751       1.87179         
1738.36         1.87179         -0.262751       3               0               
0               6939.92         0               0.853749        287.321         
50.8419         1.04444         6.62568         0               0               
0.254121        1.82944         -1.87114        1.61702         1.57531         
-2.12526        -2.08356        0               0               0               
0               140731          6940.61         0               0               
0               0               -2.8639         -5.75547        6940.9          
-579.452        34.7803         0.121163        0.00147663      -0.00151375     
-0.0512902      -0.0989687      -0.00692512     0.0105134       30              2               
171.183         2               35.825          2.99482         166353          
54.5479         7.22595         0.261076        2.54431         35.9635         
2.05981         1.49388         -2.04754        -0.334896       6.64402         
15004           12791.6         -10000.8        897.047         10000.8         
56.0302         5.15922         2.98769         -2.26804        158.35          
6965.61         2.29505         1.84592         199.612         1.20068         
-2.44742        -167.144        0               0               -55.1373        
45.656          50              0               1.09988         -2.32351        
-167.265        -84.7943        6.01492         0               1               
0               0               0               0               0               
5.15492         56.0564         0.284368        -19.9625        45.8421         
585.041         345.155         -150.302        3               0               
0               6939.92         0               0.978967        323.431         
44.1098         1.04444         6.62568         0               0               
-0.140375       -2.724          1.42183         -1.28145        -2.58363        
1.5622          2.86438         5.78084         -0.840608       -5.7194         
0               140731          5.77521         -45.4781        -83.4279        
0               0               71.8974         -9.29128        5.38428         
-195.014        159.196         72.5044         1.158           -0.510265       
-0.0506662      -0.0459035      -2.54684        5.77833         30              2               
83.899          0               5.001           1.42135         134871          
-160            29.9909         -0.0164778      1.24179         -0.0170336      
1.24179         -0.000369146    0.110894        -0.512542       -0.000220519    
-936.275        -340.778        -508.153        481.004         508.153         
-160            28.7501         1.01215         0.000307924     238.736         
31579           2.61244         2.47492         289.97          0.40651         
-1.36459        -119.441        0               0               -155.345        
48.9175         50              0               0.16856         -1.13786        
-119.646        -60.3921        18164.8         0               1               
0               0               0               0               0               
28.7406         -160.03         -0.000810285    0.669305        -1.41955        
0               -1.41955        0.669305        0               0               
-163.525        18164.4         0               0.545836        247.105         
124.276         1.1034          6.92363         0               0               
0.00157908      -0.239237       -2.3333e-005    -0.00155574     -0.240816       
-0.00160241     0.237657        0               0               0               
0               122031          18164.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               1               3               
98.342          0               19.444          2.04912         178467          
177.647         12.7025         0.165038        1.92455         101.074         
-0.369789       1.8887          0.500592        -1.16236        -2.14279        
-9723.73        -1937.68        -4118.15        664.147         4118.15         
179.587         13.0595         -0.469137       -2.34576        191.112         
5891.02         2.39334         2.02612         213.279         1.29341         
-2.52125        -213.516        0               0               -107.134        
47.0697         50              0               1.29265         -2.4526         
-213.549        -108.001        6924.7          0               1               
0               0               0               0               0               
13.0537         179.555         0.175709        -1.52104        -5.71487        
2083.95         -5.71487        -1.52104        2.8             0               
0               6924.78         0               1.0085          397.625         
85.7075         1.1034          6.92363         0               0               
-0.248644       0.392545        1.87854         -1.6299         0.641188        
2.12719         -0.143901       0               0               0               
0               140731          6924.04         0               0               
0               0               2.02337         -5.37129        6924.26         
-744.267        34.822          0.166404        -0.0027607      -0.000901947    
0.0380077       -0.0925144      -0.0117925      -0.0268598      1               3               
108.779         2               29.881          2.01764         154032          
154.979         7.37919         -0.376963       4.86838         -61.869         
2.2997          -4.29214        -1.37362        9.87469         8.62702         
-15698.9        555.569         -4999.3         646.746         4999.3          
150.681         5.02874         2.76321         5.13761         170.238         
6100.32         2.33071         1.91131         219.905         1.36148         
-2.57598        -182.925        0               0               -101.731        
42.6735         50              0               1.41898         -2.57316        
-182.899        -92.7363        1.07205         0               1               
0               0               0               0               0               
5.02099         150.639         -0.371029       38.8063         31.5289         
252.816         133.917         164.827         2.8             0               
0               6924.78         0               1.03039         348.679         
81.3844         1.1034          6.92363         0               0               
0.515782        -2.74873        -4.70189        4.18611         -3.26452        
-5.21767        2.23295         1.08444         0.712015        -0.817945       
0               140731          1.11251         102.906         -85.0324        
0               0               64.8476         41.8951         3.62591         
-90.2914        166.065         93.4563         0.953932        1.32309         
0.346477        0.0625931       6.23242         4.88572         1               3               
83.899          0               5.001           1.42136         134871          
-160            29.9904         0.000810285     1.24171         -0.000539915    
1.24171         -1.17001e-005   0.137281        -0.512597       2.06827e-005    
-936.277        -340.779        -508.149        481.004         508.149         
-160            28.7496         1.01208         1.21452e-005    238.736         
31579           2.61244         2.47492         289.97          0.406531        
-1.36461        -119.441        0               0               -155.345        
48.9176         50              0               0.168564        -1.13786        
-119.647        -60.3922        18164.8         0               1               
0               0               0               0               0               
28.7368         -159.981        -0.000810285    0.697806        -1.45054        
0               -1.45054        0.697806        0               0               
-163.488        18174.6         0               0.545843        247.105         
124.276         1.1034          6.92377         0               0               
0.000953879     -0.239229       7.60035e-006    -0.00096148     -0.240183       
-0.000946279    0.238276        0               0               0               
0               122031          18164.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               2               3               
98.34           0               19.442          2.0489          178503          
177.563         12.72           0.175411        1.91941         100.418         
-0.347206       1.88776         0.498619        -1.15166        -2.13414        
-9724.65        -1921.89        -4115           664.104         4115            
179.502         13.0542         -0.440332       -2.3436         191.116         
5890.23         2.39335         2.02614         213.283         1.29356         
-2.52165        -213.565        0               0               -107.17         
47.0775         50              0               1.2951          -2.45495        
-213.597        -108.026        6924.28         0               1               
0               0               0               0               0               
13.0466         179.525         0.175262        -4.84017        -0.348764       
2085.21         -0.348764       -4.84017        2.8             0               
0               6930.16         0               1.00866         397.705         
85.7357         1.1034          6.92377         0               0               
-0.248104       0.36936         1.8818          -1.63369        0.617464        
2.1299          -0.121256       0               0               0               
0               140731          6923.62         0               0               
0               0               2.24232         -5.35928        6923.66         
-744.716        34.8241         0.166059        -0.00289616     -0.000110531    
0.0416729       -0.0938016      -0.0272372      -0.00162478     2               3               
108.748         2               29.85           2.01898         154236          
156.537         7.42077         -0.475247       5.93648         -69.1657        
2.11803         -5.54705        -2.947          4.29319         16.1299         
-15701.5        549.38          -4999.31        647.171         4999.31         
150.974         5.22911         2.67281         6.57919         170.3           
6100.32         2.3309          1.91165         219.88          1.25756         
-2.49311        -183.174        0               0               -101.734        
41.0805         50              0               1.43152         -2.5822         
-183.049        -92.8154        1.90348         0               1               
0               0               0               0               0               
5.21888         150.992         -0.475261       18.9972         27.3741         
34.4003         27.3741         18.9972         2.8             0               
0               6930.16         0               0.997244        349.078         
81.3872         1.1034          6.92377         0               0               
0.669364        -2.13075        -6.27802        5.60866         -2.80011        
-6.94739        1.46138         2.02012         0.705109        -1.89307        
0               140731          2.07511         103.166         -84.8441        
0               0               90.2227         22.899          4.24052         
-12.2858        163.344         103.941         1.43665         1.10772         
0.400632        0.00610053      5.11434         7.18361         2               3               
83.899          0               5.001           1.42135         134871          
-160            29.991          0.00878371      1.24181         0.0124108       
1.24181         0.000268965     -0.119203       -0.512526       5.50035e-005    
-936.276        -340.773        -508.154        481.004         508.154         
-160            28.7501         1.01217         -0.000225168    238.736         
31579           2.61244         2.47492         289.97          0.406516        
-1.36459        -119.441        0               0               -155.345        
48.9175         50              0               0.168559        -1.13786        
-119.646        -60.3921        18164.8         0               1               
0               0               0               0               0               
28.7793         -160.019        0.000810285     0.562249        -1.38557        
0               -1.38557        0.562249        0               0               
-163.455        18159.5         0               0.545838        247.105         
124.276         1.1034          6.92367         0               0               
-0.00135264     -0.239238       1.42597e-005    0.00133838      -0.237885       
0.0013669       0.24059         0               0               0               
0               122031          18164.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               3               3               
98.335          0               19.437          2.04729         178821          
177.635         12.5829         0.193389        1.92875         100.371         
-0.347353       1.89723         0.498089        -1.14296        -2.15486        
-9728.04        -1939.57        -4089.29        663.792         4089.29         
179.583         12.9166         -0.441245       -2.35933        191.126         
5883.83         2.39338         2.02619         213.295         1.29351         
-2.52427        -214.014        0               0               -107.467        
47.0581         50              0               1.29575         -2.458          
-214.044        -108.251        6924.75         0               1               
0               0               0               0               0               
12.9395         179.567         0.175635        -0.174784       -2.71871        
2084            -2.71871        -0.174784       2.8             0               
0               6919.73         0               1.00971         398.422         
85.9732         1.1034          6.92367         0               0               
-0.249407       0.369575        1.89061         -1.6412         0.618981        
2.14002         -0.120168       0               0               0               
0               140731          6924.09         0               0               
0               0               2.03236         -5.00995        6924.07         
-744.287        34.8209         0.196933        -0.00336213     -0.000714083    
0.0386056       -0.0867168      -0.00543725     -0.0127698      3               3               
108.797         2               29.899          2.01402         153552          
